store_id,category,brand,gender,month,historical_year_count,monthly_units_sold,avg_price_lkr,avg_promotion_percent,total_revenue,total_customer_count,unique_products_sold,holiday_days,festival_days,school_days,weekend_days,promotion_days,max_promotion_percent,avg_campaign_discount,previous_month_sales,previous_2_month_avg,previous_3_month_avg,previous_6_month_avg,same_month_last_year,sales_growth_1m,sales_growth_3m
CP002,Women,Modano,Women,12,5,281.4,3881.71,0.0,1181541.28,233.8,28,1,6,0,9,11,29.0,21.23,166.4,195.0,203.6,208.67,220.0,-28.6,-5.07
CP003,Accessories,Emerald,Men,1,5,19.4,2988.07,0.0,59442.98,14.8,4,0,0,10,9,1,6.0,6.0,12.6,12.9,13.33,13.3,15.4,-0.3,0.03
CP003,Accessories,Emerald,Men,2,5,18.0,2819.94,0.0,49723.08,15.4,4,1,0,0,8,0,0.0,0.0,19.4,14.4,14.0,14.0,13.6,5.0,0.0
CP003,Accessories,Emerald,Men,3,5,19.6,3172.02,0.0,54811.54,16.2,4,0,0,0,9,0,0.0,0.0,18.0,18.7,14.6,14.47,16.0,-0.7,0.13
CP003,Accessories,Emerald,Men,4,5,25.2,2299.38,0.0,45185.8,19.8,3,2,9,0,9,1,9.0,9.0,19.6,18.8,19.0,14.8,23.0,0.8,4.2
CP003,Accessories,Emerald,Men,5,5,19.2,2595.36,0.0,46777.08,15.4,4,2,1,0,9,0,4.0,4.0,25.2,22.4,20.93,15.17,14.0,2.8,5.77
CP003,Accessories,Emerald,Men,6,5,19.2,2378.25,0.0,51823.92,15.8,3,1,0,0,9,0,0.0,0.0,19.2,22.2,21.33,15.83,16.2,-3.0,5.5
CP003,Accessories,Emerald,Men,7,5,16.0,3204.68,0.0,46296.19,12.0,4,0,0,0,9,2,15.0,12.5,19.2,19.2,21.2,20.1,12.0,0.0,1.1
CP003,Accessories,Emerald,Men,8,5,16.4,2681.63,0.0,32577.02,13.2,4,0,0,21,9,1,8.0,7.5,16.0,17.6,18.13,19.53,12.2,-1.6,-1.4
CP003,Accessories,Emerald,Men,9,5,21.2,3452.76,0.0,69840.19,16.8,5,0,0,5,8,0,0.0,0.0,16.4,16.2,17.2,19.27,15.6,0.2,-2.07
CP003,Accessories,Emerald,Men,10,5,18.4,2617.65,0.0,49272.84,14.2,4,1,0,0,9,0,0.0,0.0,21.2,18.8,17.87,19.53,14.2,2.4,-1.67
CP003,Accessories,Emerald,Men,11,5,16.6,3008.92,0.0,53273.41,14.0,3,0,0,0,9,0,12.0,12.0,18.4,19.8,18.67,18.4,13.2,-1.4,0.27
CP003,Accessories,Emerald,Men,12,5,22.0,3213.5,0.0,63533.95,18.4,4,1,6,0,9,3,27.0,23.08,16.6,17.5,18.73,17.97,12.6,-0.9,0.77
CP003,Accessories,Emerald,Unisex,1,5,46.4,2129.52,0.0,98732.11,35.2,10,0,0,10,9,2,12.0,11.67,36.4,33.6,31.93,32.0,40.2,2.8,-0.07
CP003,Accessories,Emerald,Unisex,2,5,43.0,2546.86,0.0,104575.61,33.8,9,1,0,0,8,0,0.0,0.0,46.4,35.5,33.93,33.73,36.0,10.9,0.2
CP003,Accessories,Emerald,Unisex,3,5,48.0,2109.58,0.0,102956.23,36.6,9,0,0,0,9,0,0.0,0.0,43.0,44.7,35.07,32.83,35.8,-1.7,2.23
CP003,Accessories,Emerald,Unisex,4,5,51.2,2224.71,0.09,112949.21,41.4,10,2,9,0,9,1,9.0,9.0,48.0,45.5,45.8,34.47,37.4,2.5,11.33
CP003,Accessories,Emerald,Unisex,5,5,34.0,2695.9,0.0,85385.03,26.4,9,2,1,0,9,1,14.0,14.0,51.2,49.6,47.4,36.4,25.6,1.6,11.0
CP003,Accessories,Emerald,Unisex,6,5,37.6,2290.1,0.0,83107.21,29.2,9,1,0,0,9,0,0.0,0.0,34.0,42.6,44.4,35.67,26.2,-8.6,8.73
CP003,Accessories,Emerald,Unisex,7,5,31.8,2043.62,0.4,64963.63,25.0,9,0,0,0,9,3,18.0,15.6,37.6,35.8,40.93,43.37,24.2,1.8,-2.43
CP003,Accessories,Emerald,Unisex,8,5,50.4,2181.79,0.0,104748.08,39.4,11,0,0,21,9,2,13.0,9.75,31.8,34.7,34.47,40.93,39.6,-2.9,-6.47
CP003,Accessories,Emerald,Unisex,9,5,39.6,2157.51,0.0,76892.01,31.4,9,0,0,5,8,0,0.0,0.0,50.4,41.1,39.93,42.17,32.4,9.3,-2.23
CP003,Accessories,Emerald,Unisex,10,5,39.8,2350.44,0.0,89261.66,31.4,10,1,0,0,9,0,0.0,0.0,39.6,45.0,40.6,40.77,28.6,-5.4,-0.17
CP003,Accessories,Emerald,Unisex,11,5,42.8,2154.59,0.0,88456.48,32.2,9,0,0,0,9,1,16.0,15.67,39.8,39.7,43.27,38.87,30.8,0.1,4.4
CP003,Accessories,Emerald,Unisex,12,5,45.8,2375.56,0.0,102489.15,36.4,10,1,6,0,9,4,28.0,23.08,42.8,41.3,40.73,40.33,36.4,1.5,0.4
CP003,Accessories,Emerald,Women,1,5,8.4,2776.08,0.0,25224.24,6.2,2,0,0,10,9,0,3.0,2.5,9.2,7.8,8.6,7.73,9.2,1.4,0.87
CP003,Accessories,Emerald,Women,2,5,6.4,2969.2,0.0,18052.88,4.2,2,1,0,0,8,0,0.0,0.0,8.4,8.6,7.87,8.53,3.2,-0.2,-0.67
CP003,Accessories,Emerald,Women,3,5,10.2,2804.99,0.0,32577.09,7.2,3,0,0,0,9,0,0.0,0.0,6.4,7.4,7.6,8.0,6.4,-1.0,-0.4
CP003,Accessories,Emerald,Women,4,5,15.4,2791.5,1.0,46932.52,11.2,3,2,9,0,9,1,12.0,12.0,10.2,8.3,8.33,7.83,13.6,1.9,0.5
CP003,Accessories,Emerald,Women,5,5,10.2,2837.25,0.0,28363.13,7.0,2,2,1,0,9,1,9.0,8.5,15.4,12.8,10.67,8.33,9.0,2.6,2.33
CP003,Accessories,Emerald,Women,6,5,13.8,3191.42,0.0,50065.76,10.6,2,1,0,0,9,0,0.0,0.0,10.2,12.8,11.93,8.7,11.8,-2.6,3.23
CP003,Accessories,Emerald,Women,7,5,5.6,2509.16,0.0,15083.23,3.0,2,0,0,0,9,1,9.0,9.0,13.8,12.0,13.13,10.73,3.2,1.8,2.4
CP003,Accessories,Emerald,Women,8,5,9.6,3646.43,0.0,34683.66,6.4,2,0,0,21,9,0,7.0,7.0,5.6,9.7,9.87,10.27,8.8,-4.1,-0.4
CP003,Accessories,Emerald,Women,9,5,12.4,2735.04,0.0,37300.73,8.8,3,0,0,5,8,0,0.0,0.0,9.6,7.6,9.67,10.8,8.6,2.0,-1.13
CP003,Accessories,Emerald,Women,10,4,11.5,3015.18,0.0,36359.45,7.75,3,1,0,0,9,0,0.0,0.0,11.25,10.12,8.08,11.17,8.25,1.12,-3.08
CP003,Accessories,Emerald,Women,11,5,9.8,2975.9,1.2,29719.09,6.4,3,0,0,0,9,0,12.0,12.0,12.6,12.0,11.2,10.53,9.6,0.6,0.67
CP003,Accessories,Emerald,Women,12,5,12.4,3130.09,0.0,39186.01,9.4,2,1,6,0,9,1,13.0,12.5,9.8,11.2,11.27,10.3,5.8,-1.4,0.97
CP003,Accessories,Hustle,Men,1,5,18.4,2409.9,0.29,42045.06,14.2,7,0,0,10,9,3,11.0,9.73,23.4,19.8,18.07,17.73,15.2,3.6,0.33
CP003,Accessories,Hustle,Men,2,5,16.4,2648.5,0.0,41423.79,12.6,5,1,0,0,8,0,0.0,0.0,18.4,18.6,17.8,17.07,12.0,-0.2,0.73
CP003,Accessories,Hustle,Men,3,5,20.8,2921.55,0.0,54997.24,15.8,6,0,0,0,9,0,0.0,0.0,16.4,17.4,16.67,16.37,17.2,-1.0,0.3
CP003,Accessories,Hustle,Men,4,5,22.4,2799.86,0.0,59285.34,16.6,6,2,9,0,9,1,9.0,8.5,20.8,18.6,18.53,16.33,16.6,2.2,2.2
CP003,Accessories,Hustle,Men,5,5,16.6,2321.69,0.0,35079.19,13.8,5,2,1,0,9,1,7.0,7.0,22.4,21.6,19.87,17.1,13.4,0.8,2.77
CP003,Accessories,Hustle,Men,6,5,13.8,3010.56,0.0,37676.09,10.8,4,1,0,0,9,0,0.0,0.0,16.6,19.5,19.93,16.67,13.0,-2.9,3.27
CP003,Accessories,Hustle,Men,7,5,23.0,2763.59,0.0,57772.37,17.4,6,0,0,0,9,1,10.0,8.5,13.8,15.2,17.6,18.07,17.8,-1.4,-0.47
CP003,Accessories,Hustle,Men,8,5,24.0,2611.32,0.0,64390.32,18.4,5,0,0,21,9,0,3.0,3.0,23.0,18.4,17.8,18.83,17.0,4.6,-1.03
CP003,Accessories,Hustle,Men,9,5,22.0,3101.9,0.0,67541.77,15.8,6,0,0,5,8,0,0.0,0.0,24.0,23.5,20.27,20.1,17.4,0.5,0.17
CP003,Accessories,Hustle,Men,10,5,20.8,2561.24,0.0,45890.64,16.4,6,1,0,0,9,0,0.0,0.0,22.0,23.0,23.0,20.3,14.6,-1.0,2.7
CP003,Accessories,Hustle,Men,11,5,21.4,2473.85,0.0,47610.52,16.4,5,0,0,0,9,2,20.0,18.5,20.8,21.4,22.27,20.03,16.2,-0.6,2.23
CP003,Accessories,Hustle,Men,12,5,27.8,2938.09,0.0,65302.79,21.4,7,1,6,0,9,3,25.0,22.0,21.4,21.1,21.4,20.83,23.4,0.3,0.57
CP003,Accessories,Hustle,Unisex,1,5,19.2,2882.55,0.0,52899.91,14.4,5,0,0,10,9,1,10.0,10.0,24.8,23.1,21.07,16.07,16.0,1.7,5.0
CP003,Accessories,Hustle,Unisex,2,5,18.8,2766.9,0.0,49211.27,14.0,4,1,0,0,8,0,0.0,0.0,19.2,20.0,20.47,16.43,13.0,-0.8,4.03
CP003,Accessories,Hustle,Unisex,3,5,16.2,2882.31,0.0,44752.76,10.8,5,0,0,0,9,0,0.0,0.0,18.8,19.0,18.87,17.93,12.0,-0.2,0.93
CP003,Accessories,Hustle,Unisex,4,5,19.2,2421.67,0.0,44694.4,14.6,5,2,9,0,9,2,22.0,18.58,16.2,17.5,18.07,18.2,16.8,-1.3,-0.13
CP003,Accessories,Hustle,Unisex,5,5,20.0,2403.17,0.0,49509.79,14.2,5,2,1,0,9,1,7.0,6.5,19.2,17.7,18.07,17.7,16.6,1.5,0.37
CP003,Accessories,Hustle,Unisex,6,5,11.0,2827.24,0.0,29975.01,7.8,3,1,0,0,9,0,0.0,0.0,20.0,19.6,18.47,16.73,9.0,0.4,1.73
CP003,Accessories,Hustle,Unisex,7,5,18.2,2833.73,0.52,48768.41,14.0,4,0,0,0,9,1,15.0,14.5,11.0,15.5,16.73,17.4,13.0,-4.5,-0.67
CP003,Accessories,Hustle,Unisex,8,5,11.0,2727.95,0.0,28003.43,9.0,4,0,0,21,9,1,11.0,9.33,18.2,14.6,16.4,17.23,7.6,3.6,-0.83
CP003,Accessories,Hustle,Unisex,9,5,20.0,2862.2,0.0,53635.21,15.8,5,0,0,5,8,0,0.0,0.0,11.0,14.6,13.4,15.93,12.6,-3.6,-2.53
CP003,Accessories,Hustle,Unisex,10,5,22.0,2389.57,0.0,51785.05,16.6,5,1,0,0,9,0,0.0,0.0,20.0,15.5,16.4,16.57,17.0,4.5,-0.17
CP003,Accessories,Hustle,Unisex,11,5,28.0,2380.08,0.0,69795.89,21.8,5,0,0,0,9,0,11.0,11.0,22.0,21.0,17.67,17.03,21.4,1.0,0.63
CP003,Accessories,Hustle,Unisex,12,5,30.4,2555.04,0.0,77079.74,24.8,5,1,6,0,9,1,20.0,19.5,28.0,25.0,23.33,18.37,24.8,3.0,4.97
CP003,Accessories,Hustle,Women,1,5,27.2,3032.29,0.0,90841.63,20.8,7,0,0,10,9,2,13.0,12.33,28.8,21.9,22.8,21.27,24.4,6.9,1.53
CP003,Accessories,Hustle,Women,2,5,21.6,2962.75,0.0,71015.41,16.6,6,1,0,0,8,0,0.0,0.0,27.2,26.0,22.33,22.47,16.4,1.2,-0.13
CP003,Accessories,Hustle,Women,3,5,31.2,3230.58,0.0,113045.9,21.0,7,0,0,0,9,0,0.0,0.0,21.6,24.4,21.53,21.33,27.0,-2.8,0.2
CP003,Accessories,Hustle,Women,4,5,21.4,2915.1,0.0,68554.06,15.6,7,2,9,0,9,2,16.0,12.83,31.2,26.4,26.67,21.6,19.0,4.8,5.07
CP003,Accessories,Hustle,Women,5,5,30.0,2964.62,0.0,99412.95,23.0,8,2,1,0,9,2,12.0,11.0,21.4,26.3,24.73,20.43,24.2,-4.9,4.3
CP003,Accessories,Hustle,Women,6,5,23.4,2573.72,0.0,69186.47,16.2,7,1,0,0,9,0,0.0,0.0,30.0,25.7,27.53,22.1,20.8,4.3,5.43
CP003,Accessories,Hustle,Women,7,5,21.6,3019.64,0.0,68684.93,15.2,7,0,0,0,9,1,10.0,8.67,23.4,26.7,24.93,25.8,16.0,-3.3,-0.87
CP003,Accessories,Hustle,Women,8,5,24.8,2541.41,0.0,73071.62,17.8,8,0,0,21,9,2,19.0,17.83,21.6,22.5,25.0,24.87,19.4,-0.9,0.13
CP003,Accessories,Hustle,Women,9,5,29.4,2688.35,0.0,84873.57,20.4,7,0,0,5,8,0,0.0,0.0,24.8,23.2,23.27,25.4,23.8,1.6,-2.13
CP003,Accessories,Hustle,Women,10,5,27.2,3008.96,0.0,89796.84,20.8,8,1,0,0,9,0,0.0,0.0,29.4,27.1,25.27,25.1,24.6,2.3,0.17
CP003,Accessories,Hustle,Women,11,5,22.2,2269.79,0.0,58553.83,16.4,6,0,0,0,9,1,22.0,20.5,27.2,28.3,27.13,26.07,15.0,-1.1,1.07
CP003,Accessories,Hustle,Women,12,5,36.8,2904.53,0.3,122581.22,27.4,8,1,6,0,9,5,27.0,22.42,22.2,24.7,26.27,24.77,28.8,-2.5,1.5
CP003,Accessories,King Street,Men,1,5,18.4,2733.63,0.0,57175.59,13.6,5,0,0,10,9,1,8.0,8.0,16.8,18.8,19.87,17.83,11.6,-2.0,2.03
CP003,Accessories,King Street,Men,2,5,23.6,2981.55,0.0,73408.12,16.4,6,1,0,0,8,0,0.0,0.0,18.4,15.2,17.07,17.33,17.6,3.2,-0.27
CP003,Accessories,King Street,Men,3,5,29.4,3138.12,0.0,98268.79,22.6,6,0,0,0,9,0,0.0,0.0,23.6,21.0,16.33,18.07,23.4,2.6,-1.73
CP003,Accessories,King Street,Men,4,5,26.6,2682.1,0.2,75919.42,22.2,6,2,9,0,9,2,13.0,12.17,29.4,26.5,23.8,19.4,24.8,2.9,4.4
CP003,Accessories,King Street,Men,5,5,26.8,2983.1,0.0,78373.14,20.0,6,2,1,0,9,2,6.0,5.75,26.6,28.0,26.53,19.43,22.0,-1.4,7.1
CP003,Accessories,King Street,Men,6,5,22.8,2887.13,0.0,62700.03,16.6,6,1,0,0,9,0,0.0,0.0,26.8,26.7,27.6,19.93,18.4,0.1,7.67
CP003,Accessories,King Street,Men,7,5,24.2,2772.61,0.33,67228.47,18.4,6,0,0,0,9,2,18.0,15.33,22.8,24.8,25.4,24.6,16.6,-2.0,0.8
CP003,Accessories,King Street,Men,8,5,16.0,2818.14,0.0,46430.6,11.0,5,0,0,21,9,2,12.0,10.3,24.2,23.5,24.6,25.57,14.2,0.7,-0.97
CP003,Accessories,King Street,Men,9,5,20.6,2843.97,0.0,57441.18,15.6,6,0,0,5,8,0,0.0,0.0,16.0,20.1,21.0,24.3,16.6,-4.1,-3.3
CP003,Accessories,King Street,Men,10,5,26.2,3160.13,0.0,80807.83,19.6,7,1,0,0,9,0,0.0,0.0,20.6,18.3,20.27,22.83,22.0,2.3,-2.57
CP003,Accessories,King Street,Men,11,5,28.0,2686.19,0.0,69412.83,21.2,7,0,0,0,9,1,12.0,11.0,26.2,23.4,20.93,22.77,20.8,2.8,-1.83
CP003,Accessories,King Street,Men,12,5,26.0,2709.24,0.0,70981.4,19.8,5,1,6,0,9,3,21.0,17.3,28.0,27.1,24.93,22.97,16.8,0.9,1.97
CP003,Accessories,King Street,Unisex,1,5,5.6,2527.69,0.0,15440.98,4.2,2,0,0,10,9,0,2.0,2.0,8.2,7.6,7.2,6.57,4.4,0.6,0.63
CP003,Accessories,King Street,Unisex,2,5,7.8,2575.39,0.0,20642.16,6.2,3,1,0,0,8,0,0.0,0.0,5.6,6.8,6.87,6.33,6.8,-1.2,0.53
CP003,Accessories,King Street,Unisex,3,5,12.0,2569.26,0.0,31597.77,8.4,3,0,0,0,9,0,0.0,0.0,7.8,6.7,6.47,6.57,8.4,1.1,-0.1
CP003,Accessories,King Street,Unisex,4,5,8.8,2574.23,0.0,23413.88,7.2,3,2,9,0,9,0,5.0,5.0,12.0,9.9,8.47,6.8,8.0,2.1,1.67
CP003,Accessories,King Street,Unisex,5,5,10.8,2663.04,0.0,29763.12,8.6,3,2,1,0,9,1,8.0,8.0,8.8,10.4,9.53,7.07,9.2,-1.6,2.47
CP003,Accessories,King Street,Unisex,6,5,8.4,2972.38,0.0,24873.83,6.0,2,1,0,0,9,0,0.0,0.0,10.8,9.8,10.53,7.27,6.4,1.0,3.27
CP003,Accessories,King Street,Unisex,7,5,10.6,2576.67,0.0,28897.52,7.8,3,0,0,0,9,1,13.0,12.0,8.4,9.6,9.33,8.9,6.8,-1.2,0.43
CP003,Accessories,King Street,Unisex,8,5,5.2,2635.39,0.0,14147.8,3.6,2,0,0,21,9,1,8.0,8.0,10.6,9.5,9.93,9.73,4.4,1.1,0.2
CP003,Accessories,King Street,Unisex,9,5,12.0,2776.41,0.0,35314.09,9.4,3,0,0,5,8,0,0.0,0.0,5.2,7.9,8.07,9.3,6.6,-2.7,-1.23
CP003,Accessories,King Street,Unisex,10,5,9.4,2769.05,0.0,26164.16,7.4,3,1,0,0,9,0,0.0,0.0,12.0,8.6,9.27,9.3,6.4,3.4,-0.03
CP003,Accessories,King Street,Unisex,11,5,11.8,2746.81,0.0,33781.35,8.8,3,0,0,0,9,1,15.0,14.5,9.4,10.7,8.87,9.4,7.0,-1.3,-0.53
CP003,Accessories,King Street,Unisex,12,5,9.0,2657.98,0.0,25830.07,7.8,3,1,6,0,9,2,19.0,17.0,11.8,10.6,11.07,9.57,8.2,1.2,1.5
CP003,Accessories,King Street,Women,1,5,15.0,3265.98,0.33,54521.68,12.0,5,0,0,10,9,2,8.0,7.33,12.0,12.5,10.6,10.7,8.4,-0.5,-0.1
CP003,Accessories,King Street,Women,2,5,9.8,2989.61,0.0,31560.81,7.6,3,1,0,0,8,0,0.0,0.0,15.0,12.7,12.8,10.7,7.2,2.3,2.1
CP003,Accessories,King Street,Women,3,5,13.8,3532.79,0.0,53194.0,11.2,4,0,0,0,9,0,0.0,0.0,9.8,12.4,11.53,10.47,9.8,-2.6,1.07
CP003,Accessories,King Street,Women,4,5,22.0,3342.14,0.0,77009.34,17.4,5,2,9,0,9,0,6.0,6.0,13.8,11.8,12.87,10.77,17.0,2.0,2.1
CP003,Accessories,King Street,Women,5,5,16.0,3172.02,0.0,53407.46,12.8,5,2,1,0,9,1,9.0,8.17,22.0,17.9,15.2,12.53,15.0,4.1,2.67
CP003,Accessories,King Street,Women,6,4,15.5,3125.08,0.0,55024.35,12.25,5,1,0,0,9,0,0.0,0.0,17.0,19.38,17.17,15.79,12.5,-2.38,1.37
CP003,Accessories,King Street,Women,7,5,17.6,3091.45,0.0,60063.44,14.8,5,0,0,0,9,1,11.0,11.0,14.8,16.5,18.0,12.7,13.4,-1.7,5.3
CP003,Accessories,King Street,Women,8,5,12.6,3134.74,0.0,41463.99,10.2,5,0,0,21,9,1,11.0,10.5,17.6,16.2,16.87,15.53,10.6,1.4,1.33
CP003,Accessories,King Street,Women,9,5,10.6,3294.11,0.0,36984.34,9.2,4,0,0,5,8,0,0.0,0.0,12.6,15.1,15.0,15.83,8.4,-2.5,-0.83
CP003,Accessories,King Street,Women,10,5,10.4,3156.06,0.0,35379.88,8.4,4,1,0,0,9,0,0.0,0.0,10.6,11.6,13.6,15.8,6.8,-1.0,-2.2
CP003,Accessories,King Street,Women,11,5,14.4,3252.07,0.0,51472.28,12.0,4,0,0,0,9,0,0.0,0.0,10.4,10.5,11.2,14.03,13.0,-0.1,-2.83
CP003,Accessories,King Street,Women,12,5,15.0,3469.37,0.0,58208.17,13.2,3,1,6,0,9,2,24.0,21.5,14.4,12.4,11.8,13.4,12.0,2.0,-1.6
CP003,Accessories,Libera,Men,1,5,2.0,306.58,0.0,613.16,1.8,1,0,0,10,9,0,3.0,2.5,1.8,1.9,1.67,1.5,1.0,-0.1,0.17
CP003,Accessories,Libera,Men,2,3,1.67,306.58,0.0,510.97,1.67,1,1,0,0,8,0,0.0,0.0,2.0,2.17,2.0,1.89,2.0,-0.17,0.11
CP003,Accessories,Libera,Men,3,3,2.0,306.58,0.0,613.16,2.0,1,0,0,0,9,0,0.0,0.0,1.67,1.5,2.22,2.06,1.33,0.17,0.17
CP003,Accessories,Libera,Men,4,3,1.67,306.58,0.0,510.97,1.67,1,2,9,0,8,0,0.0,0.0,2.33,1.33,1.11,1.17,0.67,1.0,-0.06
CP003,Accessories,Libera,Men,5,4,1.5,306.58,0.0,459.87,1.5,1,2,1,0,8,0,0.0,0.0,1.75,2.25,2.0,2.0,1.75,-0.5,0.0
CP003,Accessories,Libera,Men,6,3,1.0,306.58,0.0,306.58,1.0,1,1,0,0,9,0,0.0,0.0,1.67,1.83,2.22,2.0,1.0,-0.17,0.22
CP003,Accessories,Libera,Men,7,3,1.33,306.58,0.0,408.77,1.33,1,0,0,0,9,0,5.0,5.0,1.0,1.33,1.56,1.83,1.33,-0.33,-0.28
CP003,Accessories,Libera,Men,8,4,3.0,306.58,0.0,919.74,2.25,1,0,0,21,8,0,5.0,5.0,1.25,1.25,1.0,1.38,1.0,0.0,-0.38
CP003,Accessories,Libera,Men,9,2,2.5,306.58,0.0,766.45,2.5,1,0,0,5,9,0,0.0,0.0,1.5,1.25,1.17,1.58,3.0,0.25,-0.42
CP003,Accessories,Libera,Men,10,4,2.0,306.58,0.0,613.16,2.0,1,1,0,0,9,0,0.0,0.0,3.25,2.38,2.08,1.46,2.0,0.88,0.62
CP003,Accessories,Libera,Men,11,4,1.5,306.58,0.0,459.87,1.5,1,0,0,0,9,0,13.75,13.75,2.0,2.12,1.83,1.33,1.25,-0.12,0.5
CP003,Accessories,Libera,Men,12,4,2.0,306.58,0.0,613.16,1.75,1,1,6,0,9,0,7.5,5.62,1.5,1.75,1.92,1.29,0.75,-0.25,0.63
CP003,Accessories,Libera,Unisex,1,5,6.8,2463.23,0.43,15985.78,5.4,4,0,0,10,9,2,9.0,8.67,9.8,7.4,7.2,6.67,4.4,2.4,0.53
CP003,Accessories,Libera,Unisex,2,5,8.8,2869.14,0.0,25143.81,5.8,3,1,0,0,8,0,0.0,0.0,6.8,7.6,6.73,6.4,6.0,-0.8,0.33
CP003,Accessories,Libera,Unisex,3,5,4.6,1790.57,0.0,8572.83,3.2,2,0,0,0,9,0,0.0,0.0,8.8,7.8,7.27,6.53,4.0,1.0,0.73
CP003,Accessories,Libera,Unisex,4,5,12.0,2690.7,0.0,33744.99,8.6,4,2,9,0,9,1,14.0,14.0,4.6,6.7,6.73,6.27,9.0,-2.1,0.47
CP003,Accessories,Libera,Unisex,5,5,7.8,2717.12,0.22,21910.66,5.6,3,2,1,0,9,1,4.0,4.0,12.0,8.3,8.47,6.83,6.8,3.7,1.63
CP003,Accessories,Libera,Unisex,6,5,8.0,2416.68,0.0,20626.42,7.0,4,1,0,0,9,0,0.0,0.0,7.8,9.9,8.13,6.87,6.2,-2.1,1.27
CP003,Accessories,Libera,Unisex,7,5,10.0,2700.8,0.57,26543.06,7.6,4,0,0,0,9,1,13.0,12.5,8.0,7.9,9.27,8.0,7.0,0.1,1.27
CP003,Accessories,Libera,Unisex,8,5,8.0,2132.29,0.0,19984.61,6.0,4,0,0,21,9,1,17.0,16.5,10.0,9.0,8.6,8.53,5.8,1.0,0.07
CP003,Accessories,Libera,Unisex,9,5,6.4,2276.6,0.0,16045.65,5.4,4,0,0,5,8,0,0.0,0.0,8.0,9.0,8.67,8.4,5.6,-1.0,0.27
CP003,Accessories,Libera,Unisex,10,5,9.4,2866.79,0.0,25760.11,7.0,4,1,0,0,9,0,0.0,0.0,6.4,7.2,8.13,8.7,6.8,-0.8,-0.57
CP003,Accessories,Libera,Unisex,11,5,6.0,2636.39,0.0,17600.47,4.8,3,0,0,0,9,0,4.0,4.0,9.4,7.9,7.93,8.27,5.0,1.5,-0.33
CP003,Accessories,Libera,Unisex,12,5,11.4,2758.33,0.0,29888.21,9.0,4,1,6,0,9,1,13.0,11.33,6.0,7.7,7.27,7.97,9.8,-1.7,-0.7
CP003,Accessories,Libera,Women,1,5,13.6,2658.62,0.68,37907.59,11.0,5,0,0,10,9,2,10.0,9.5,15.0,14.4,13.27,11.67,11.0,0.6,1.6
CP003,Accessories,Libera,Women,2,5,18.0,3079.96,0.0,59821.5,13.8,5,1,0,0,8,0,0.0,0.0,13.6,12.7,13.07,11.83,14.8,0.9,1.23
CP003,Accessories,Libera,Women,3,5,7.0,2771.97,0.0,20807.2,5.8,3,0,0,0,9,0,0.0,0.0,18.0,15.8,13.13,12.03,5.8,2.2,1.1
CP003,Accessories,Libera,Women,4,5,12.8,2654.71,0.0,35964.25,9.8,4,2,9,0,9,2,23.0,20.5,7.0,12.5,12.87,11.73,9.8,-5.5,1.13
CP003,Accessories,Libera,Women,5,5,12.0,2704.07,0.38,33977.7,9.8,4,2,1,0,9,0,3.0,3.0,12.8,9.9,12.6,11.33,9.6,2.9,1.27
CP003,Accessories,Libera,Women,6,5,10.8,2547.22,0.0,29628.08,8.8,4,1,0,0,9,0,0.0,0.0,12.0,12.4,10.6,10.43,8.0,-0.4,0.17
CP003,Accessories,Libera,Women,7,5,11.8,2856.26,0.0,35095.49,10.0,4,0,0,0,9,1,16.0,15.5,10.8,11.4,11.87,12.37,9.4,-0.6,-0.5
CP003,Accessories,Libera,Women,8,5,16.2,3054.98,0.0,53298.03,12.8,4,0,0,21,9,2,14.0,12.67,11.8,11.3,11.53,12.07,12.8,0.5,-0.53
CP003,Accessories,Libera,Women,9,5,10.8,2801.67,0.0,31758.81,9.2,4,0,0,5,8,0,0.0,0.0,16.2,14.0,12.93,11.77,8.0,2.2,1.17
CP003,Accessories,Libera,Women,10,5,12.4,2685.36,0.0,35942.28,9.4,4,1,0,0,9,0,0.0,0.0,10.8,13.5,12.93,12.4,11.0,-2.7,0.53
CP003,Accessories,Libera,Women,11,5,15.4,2684.34,0.0,46111.82,13.0,4,0,0,0,9,1,12.0,11.0,12.4,11.6,13.13,12.33,13.8,0.8,0.8
CP003,Accessories,Libera,Women,12,5,20.0,2821.92,0.0,61693.79,16.8,4,1,6,0,9,2,28.0,26.5,15.4,13.9,12.87,12.9,15.0,1.5,-0.03
CP003,Accessories,Miss Modano,Men,1,5,38.6,2418.79,0.0,90753.26,28.4,7,0,0,10,9,2,14.0,12.83,40.2,33.4,31.0,28.87,33.2,6.8,2.13
CP003,Accessories,Miss Modano,Men,2,5,37.6,2261.37,0.0,81940.89,29.0,7,1,0,0,8,0,0.0,0.0,38.6,35.9,32.8,29.83,32.8,2.7,2.97
CP003,Accessories,Miss Modano,Men,3,5,40.0,2641.46,0.0,95068.44,31.4,8,0,0,0,9,0,0.0,0.0,37.6,38.1,32.53,30.03,29.0,-0.5,2.5
CP003,Accessories,Miss Modano,Men,4,5,36.2,2282.86,0.25,78926.96,28.6,6,2,9,0,9,2,17.0,15.17,40.0,38.8,38.73,30.87,29.6,1.2,7.87
CP003,Accessories,Miss Modano,Men,5,5,33.6,2163.75,0.0,73537.74,25.6,6,2,1,0,9,1,7.0,7.0,36.2,38.1,37.93,31.0,29.4,-1.9,6.93
