date,store_id,product_id,current_stock,reorder_level,max_stock,supplier_lead_time
2021-01-11,CP005,P0236,1,22,128,7
2021-01-11,CP005,P0387,112,31,199,5
2021-01-11,CP005,P0691,126,34,254,3
2021-01-11,CP005,P0214,220,33,270,14
2021-01-11,CP005,P0574,113,31,165,14
2021-01-11,CP005,P0327,311,48,381,5
2021-01-11,CP005,P0040,212,39,270,5
2021-01-11,CP005,P0541,102,29,165,5
2021-01-11,CP006,P0201,124,38,223,7
2021-01-11,CP006,P0407,1180,225,1683,5
2021-01-11,CP006,P0719,22,5,30,14
2021-01-11,CP006,P0420,107,36,281,7
2021-01-11,CP006,P0689,96,18,120,7
2021-01-11,CP006,P0457,55,11,79,5
2021-01-11,CP006,P0565,904,108,1081,7
2021-01-11,CP006,P0829,318,60,388,5
2021-01-11,CP006,P0485,503,103,827,5
2021-01-11,CP006,P0123,180,40,298,3
2021-01-11,CP006,P0151,136,31,173,5
2021-01-11,CP006,P0894,804,89,1000,7
2021-01-11,CP006,P0794,50,12,78,10
2021-01-11,CP006,P0103,11,53,324,7
2021-01-11,CP006,P0952,223,66,377,5
2021-01-11,CP006,P0769,68,20,110,3
2021-01-11,CP006,P0976,249,59,540,10
2021-01-11,CP006,P0199,592,101,860,10
2021-01-11,CP006,P0567,653,109,843,10
2021-01-11,CP006,P0830,208,42,376,3
2021-01-11,CP006,P0748,242,69,565,3
2021-01-11,CP006,P0072,18,50,465,5
2021-01-11,CP006,P0479,314,82,608,5
2021-01-11,CP006,P0782,277,55,443,7
2021-01-11,CP006,P0878,282,104,556,3
2021-01-11,CP006,P0092,178,46,255,14
2021-01-11,CP006,P0089,108,41,261,10
2021-01-11,CP006,P0760,217,36,320,10
2021-01-11,CP006,P0452,405,90,595,14
2021-01-11,CP006,P0244,24,5,30,7
2021-01-11,CP006,P0694,716,121,942,5
2021-01-11,CP006,P0429,496,44,437,5
2021-01-11,CP006,P0453,118,38,309,10
2021-01-11,CP006,P0342,901,170,1133,7
2021-01-11,CP006,P0529,243,53,476,5
2021-01-11,CP006,P0902,880,127,1342,5
2021-01-11,CP006,P0355,441,100,628,14
2021-01-11,CP006,P0667,493,72,624,5
2021-01-11,CP006,P0173,803,140,1217,5
2021-01-11,CP006,P0885,24,5,30,7
2021-01-11,CP006,P0966,278,75,455,3
2021-01-11,CP006,P0761,410,47,510,3
2021-01-11,CP006,P0248,83,17,160,14
2021-01-11,CP006,P0368,1421,118,1165,5
2021-01-11,CP006,P0943,23,5,30,3
2021-01-11,CP007,P0708,24,5,30,10
2021-01-11,CP007,P0718,209,23,172,14
2021-01-11,CP007,P0197,249,19,202,3
2021-01-11,CP007,P0820,65,14,101,14
2021-01-11,CP007,P0519,263,58,375,3
2021-01-11,CP007,P0886,26,5,30,3
2021-01-11,CP007,P0771,145,24,193,3
2021-01-11,CP007,P0190,204,26,244,10
2021-01-11,CP007,P0100,149,30,221,14
2021-01-11,CP007,P0048,0,21,158,3
2021-01-11,CP007,P0655,83,30,181,10
2021-01-11,CP007,P0547,23,5,30,10
2021-01-11,CP007,P0935,128,24,254,5
2021-01-11,CP007,P0052,241,26,212,5
2021-01-11,CP007,P0373,120,32,216,10
2021-01-11,CP007,P0437,45,18,98,5
2021-01-11,CP007,P0773,68,24,162,3
2021-01-11,CP007,P0363,177,30,295,14
2021-01-11,CP007,P0628,17,5,30,5
2021-01-11,CP007,P0415,88,23,112,10
2021-01-11,CP007,P0210,193,40,299,14
2021-01-11,CP007,P0930,284,47,360,7
2021-01-11,CP007,P0335,97,25,139,3
2021-01-11,CP007,P0948,14,6,30,7
2021-01-11,CP007,P0937,21,12,58,10
2021-01-11,CP007,P0101,265,58,438,7
2021-01-11,CP007,P0550,171,25,247,10
2021-01-11,CP007,P0160,130,28,160,3
2021-01-11,CP007,P0969,101,18,128,3
2021-01-11,CP007,P0275,142,31,198,3
2021-01-11,CP007,P0209,72,22,132,14
2021-01-11,CP007,P0830,74,19,182,10
2021-01-11,CP007,P0690,339,54,455,14
2021-01-11,CP008,P0009,168,27,213,3
2021-01-11,CP008,P0360,166,40,300,7
2021-01-11,CP008,P0178,86,26,160,7
2021-01-11,CP008,P0523,29,8,59,10
2021-01-11,CP008,P0819,256,51,258,7
2021-01-11,CP008,P0918,138,35,208,7
2021-01-11,CP008,P0325,262,27,303,5
2021-01-11,CP008,P0852,21,5,30,7
2021-01-11,CP008,P0964,122,16,174,7
2021-01-11,CP008,P0040,171,26,213,3
2021-01-11,CP008,P0609,245,46,492,10
2021-01-11,CP008,P0297,43,12,87,10
2021-01-11,CP008,P0518,162,22,204,10
2021-01-11,CP008,P0277,320,51,546,5
2021-01-11,CP008,P0675,70,16,131,7
2021-01-11,CP008,P0656,14,5,30,7
2021-01-11,CP008,P0367,94,19,204,5
2021-01-11,CP008,P0632,151,23,202,14
2021-01-11,CP008,P0092,135,18,186,5
2021-01-11,CP008,P0684,143,29,227,3
2021-01-11,CP008,P0162,94,29,202,3
2021-01-11,CP008,P0475,44,8,60,14
2021-01-11,CP008,P0671,0,59,526,5
2021-01-11,CP008,P0933,4,7,45,5
2021-01-11,CP008,P0687,72,18,145,3
2021-01-11,CP008,P0503,118,43,281,10
2021-01-11,CP008,P0070,266,69,333,3
2021-01-11,CP008,P0033,68,15,94,10
2021-01-11,CP008,P0955,197,23,271,10
2021-01-11,CP008,P0353,48,22,112,5
2021-01-11,CP008,P0047,104,26,133,10
2021-01-11,CP008,P0369,35,12,74,3
2021-01-11,CP008,P0718,103,26,200,10
2021-01-11,CP008,P0891,82,19,148,3
2021-01-11,CP008,P0691,152,32,195,3
2021-01-11,CP008,P0721,54,19,117,14
2021-01-11,CP008,P0139,50,19,118,14
2021-01-11,CP008,P0014,1,16,146,14
2021-01-11,CP008,P0138,37,7,65,7
2021-01-11,CP008,P0308,321,44,387,10
2021-01-11,CP008,P0351,48,16,90,5
2021-01-11,CP008,P0343,76,21,146,3
2021-01-11,CP008,P0273,7,18,141,10
2021-01-12,CP001,P0353,228,43,281,5
2021-01-12,CP001,P0424,35,19,93,7
2021-01-12,CP001,P0758,551,120,936,5
2021-01-12,CP001,P0449,318,48,421,7
2021-01-12,CP001,P0664,171,34,274,10
2021-01-12,CP001,P0485,317,96,505,5
2021-01-12,CP001,P0782,342,48,483,5
2021-01-12,CP001,P0079,142,49,248,14
2021-01-12,CP001,P0113,600,117,904,7
2021-01-12,CP001,P0670,1,23,274,7
2021-01-12,CP001,P0771,136,36,328,10
2021-01-12,CP001,P0430,163,29,323,3
2021-01-12,CP001,P0761,385,42,368,5
2021-01-12,CP001,P0656,36,8,58,14
2021-01-12,CP001,P0285,249,46,341,10
2021-01-12,CP001,P0869,182,31,231,5
2021-01-12,CP001,P0651,333,48,487,5
2021-01-12,CP001,P0440,459,53,546,3
2021-01-12,CP001,P0012,51,13,64,10
2021-01-12,CP001,P0249,140,30,227,5
2021-01-12,CP001,P0102,405,80,528,7
2021-01-12,CP001,P0295,43,23,118,10
2021-01-12,CP001,P0884,26,45,479,3
2021-01-12,CP001,P0392,222,53,473,5
2021-01-12,CP001,P0754,71,14,103,5
2021-01-12,CP001,P0474,202,31,269,5
2021-01-12,CP001,P0553,267,60,330,14
2021-01-12,CP001,P0263,424,81,569,5
2021-01-12,CP001,P0278,118,44,238,14
2021-01-12,CP001,P0760,134,32,235,14
2021-01-12,CP001,P0128,148,53,410,10
2021-01-12,CP001,P0106,152,32,208,3
2021-01-12,CP001,P0892,225,90,520,7
2021-01-12,CP001,P0652,220,40,409,10
2021-01-12,CP001,P0742,0,38,191,3
2021-01-12,CP001,P0461,238,34,372,14
2021-01-12,CP002,P0848,218,58,456,7
2021-01-12,CP002,P0814,60,12,100,3
2021-01-12,CP002,P0935,136,43,298,10
2021-01-12,CP002,P0356,718,89,620,14
2021-01-12,CP002,P0665,222,44,310,14
2021-01-12,CP002,P0337,263,61,620,7
2021-01-12,CP002,P0577,239,58,403,14
2021-01-12,CP002,P0328,131,24,186,7
2021-01-12,CP002,P0867,177,26,212,7
2021-01-12,CP002,P0128,219,52,334,5
2021-01-12,CP002,P0435,611,72,605,10
2021-01-12,CP002,P0444,216,52,277,3
2021-01-12,CP002,P0950,169,33,257,10
2021-01-12,CP002,P0708,26,5,30,3
2021-01-12,CP002,P0418,771,100,935,3
2021-01-12,CP002,P0588,79,28,182,10
2021-01-12,CP002,P0222,181,50,376,3
2021-01-12,CP002,P0234,118,26,205,7
2021-01-12,CP002,P0268,114,31,287,14
2021-01-12,CP002,P0066,25,52,304,14
2021-01-12,CP002,P0484,163,35,298,3
2021-01-12,CP002,P0429,131,36,309,5
2021-01-12,CP002,P0137,161,32,211,10
2021-01-12,CP002,P0591,308,68,404,3
2021-01-12,CP002,P0642,151,39,221,5
2021-01-12,CP002,P0263,364,85,440,5
2021-01-12,CP002,P0065,264,31,209,5
2021-01-12,CP002,P0441,336,92,512,5
2021-01-12,CP002,P0214,302,48,437,10
2021-01-12,CP002,P0241,34,8,51,10
2021-01-12,CP002,P0603,120,35,200,14
2021-01-12,CP002,P0167,145,33,218,5
2021-01-12,CP002,P0240,183,28,257,10
2021-01-12,CP002,P0217,194,54,442,3
2021-01-12,CP002,P0582,184,42,234,3
2021-01-12,CP002,P0622,141,28,189,10
2021-01-12,CP002,P0030,254,73,391,5
2021-01-12,CP003,P0581,179,27,231,5
2021-01-12,CP003,P0263,262,54,446,10
2021-01-12,CP003,P0717,258,25,227,10
2021-01-12,CP003,P0609,351,85,462,14
2021-01-12,CP003,P0849,239,78,569,14
2021-01-12,CP003,P0474,105,25,163,5
2021-01-12,CP003,P0500,55,16,75,7
2021-01-12,CP003,P0739,126,44,269,10
2021-01-12,CP003,P0873,55,8,81,3
2021-01-12,CP003,P0215,199,58,389,5
2021-01-12,CP003,P0814,42,8,53,14
2021-01-12,CP003,P0792,84,24,147,7
2021-01-12,CP003,P0096,3,12,83,10
2021-01-12,CP003,P0346,226,59,352,14
2021-01-12,CP003,P0654,72,18,116,14
2021-01-12,CP003,P0103,177,40,233,14
2021-01-12,CP003,P0517,104,21,147,5
2021-01-12,CP003,P0580,183,61,407,3
2021-01-12,CP003,P0955,155,49,236,14
2021-01-12,CP003,P0347,154,28,284,10
2021-01-12,CP003,P0742,115,30,181,7
2021-01-12,CP003,P0645,162,34,216,3
2021-01-12,CP003,P0252,299,65,455,10
2021-01-12,CP003,P0545,318,37,273,14
2021-01-12,CP003,P0523,49,8,60,7
2021-01-12,CP003,P0399,101,35,208,14
2021-01-12,CP003,P0229,38,12,89,5
2021-01-12,CP003,P0512,149,21,212,10
2021-01-12,CP004,P0922,466,103,680,3
2021-01-12,CP004,P0029,18,5,33,10
2021-01-12,CP004,P0742,102,22,154,5
2021-01-12,CP004,P0657,72,14,121,10
2021-01-12,CP004,P0886,20,5,30,5
2021-01-12,CP004,P0931,47,15,107,3
2021-01-12,CP004,P0127,174,30,233,3
2021-01-12,CP004,P0806,40,10,91,7
2021-01-12,CP004,P0730,102,32,191,5
2021-01-12,CP004,P0067,57,10,77,14
2021-01-12,CP004,P0500,56,11,70,10
2021-01-12,CP004,P0839,242,74,507,10
2021-01-12,CP004,P0927,0,19,217,10
2021-01-12,CP004,P0781,91,35,238,7
2021-01-12,CP004,P0551,121,23,216,14
2021-01-12,CP004,P0025,104,24,200,5
2021-01-12,CP004,P0736,174,31,227,14
2021-01-12,CP004,P0739,158,28,310,14
2021-01-12,CP004,P0940,62,18,107,10
2021-01-12,CP004,P0628,33,5,42,5
2021-01-12,CP004,P0763,27,5,30,14
2021-01-12,CP004,P0311,128,23,193,5
2021-01-12,CP004,P0586,211,25,167,10
2021-01-12,CP004,P0675,64,18,151,5
2021-01-12,CP004,P0039,105,21,185,5
2021-01-12,CP004,P0508,237,57,475,10
2021-01-12,CP004,P0959,531,77,620,7
2021-01-12,CP004,P0950,130,16,169,14
2021-01-12,CP004,P0725,188,53,434,14
2021-01-12,CP004,P0009,107,29,177,10
2021-01-12,CP004,P0558,451,84,552,3
2021-01-12,CP004,P0004,295,69,453,7
2021-01-12,CP004,P0265,70,20,121,7
2021-01-12,CP004,P0337,466,48,388,10
2021-01-12,CP004,P0479,274,44,399,10
2021-01-12,CP005,P0191,119,27,201,10
2021-01-12,CP005,P0968,140,34,217,10
2021-01-12,CP005,P0419,141,39,254,3
2021-01-12,CP005,P0700,265,56,427,10
2021-01-12,CP005,P0759,344,31,329,14
2021-01-12,CP005,P0927,122,21,160,14
2021-01-12,CP005,P0882,450,72,571,10
2021-01-12,CP005,P0932,88,24,167,10
2021-01-12,CP005,P0977,143,18,180,14
2021-01-12,CP005,P0478,263,36,255,5
2021-01-12,CP005,P0097,125,23,262,3
2021-01-12,CP005,P0260,168,70,373,7
2021-01-12,CP005,P0121,75,30,195,7
2021-01-12,CP005,P0005,308,68,403,5
2021-01-12,CP005,P0940,114,17,160,5
2021-01-12,CP005,P0637,280,37,357,3
2021-01-12,CP005,P0924,388,89,649,3
2021-01-12,CP005,P0859,198,37,375,14
2021-01-12,CP005,P0439,11,36,349,14
2021-01-12,CP005,P0524,113,35,173,10
2021-01-12,CP005,P0837,96,27,210,10
2021-01-12,CP005,P0364,137,35,282,5
2021-01-12,CP005,P0848,109,30,259,3
2021-01-12,CP006,P0902,862,127,1342,5
2021-01-12,CP006,P0388,244,53,356,14
2021-01-12,CP006,P0195,288,62,363,10
2021-01-12,CP006,P0846,44,21,123,3
2021-01-12,CP006,P0573,174,52,286,5
2021-01-12,CP006,P0564,504,77,476,3
2021-01-12,CP006,P0282,293,52,400,3
2021-01-12,CP006,P0948,58,13,110,3
2021-01-12,CP006,P0158,80,16,115,14
2021-01-12,CP006,P0554,288,48,365,14
2021-01-12,CP006,P0051,161,59,356,5
2021-01-12,CP006,P0499,112,41,304,7
2021-01-12,CP006,P0370,213,30,263,10
2021-01-12,CP006,P0773,217,57,341,5
2021-01-12,CP006,P0174,265,47,468,5
2021-01-12,CP006,P0963,172,42,252,5
2021-01-12,CP006,P0342,881,170,1133,7
2021-01-12,CP006,P0364,227,47,420,10
2021-01-12,CP006,P0412,205,74,327,5
2021-01-12,CP006,P0530,257,54,437,10
2021-01-12,CP006,P0161,25,5,30,7
2021-01-12,CP006,P0479,305,82,608,5
2021-01-12,CP006,P0907,173,18,207,7
2021-01-12,CP006,P0362,34,5,40,10
2021-01-12,CP006,P0197,0,56,348,10
2021-01-12,CP006,P0504,373,86,878,3
2021-01-12,CP006,P0725,354,129,921,5
2021-01-12,CP006,P0550,316,62,558,14
2021-01-12,CP006,P0386,154,73,429,7
2021-01-12,CP006,P0384,143,58,346,3
2021-01-12,CP006,P0941,332,61,414,5
2021-01-12,CP007,P0606,291,51,423,10
2021-01-12,CP007,P0719,28,5,30,3
2021-01-12,CP007,P0277,234,69,353,14
2021-01-12,CP007,P0379,137,40,239,14
2021-01-12,CP007,P0333,306,46,516,7
2021-01-12,CP007,P0697,25,5,30,14
2021-01-12,CP007,P0186,211,25,272,14
2021-01-12,CP007,P0293,248,64,431,10
2021-01-12,CP007,P0314,467,65,594,3
2021-01-12,CP007,P0569,90,18,127,14
2021-01-12,CP007,P0657,2,15,112,14
2021-01-12,CP007,P0285,57,22,146,14
2021-01-12,CP007,P0032,272,56,313,5
2021-01-12,CP007,P0429,106,19,159,5
2021-01-12,CP007,P0903,104,16,162,7
2021-01-12,CP007,P0301,131,37,300,3
2021-01-12,CP007,P0266,20,5,30,10
2021-01-12,CP007,P0080,76,22,121,5
2021-01-12,CP007,P0292,111,21,200,14
2021-01-12,CP007,P0843,137,37,247,10
2021-01-12,CP007,P0919,222,33,282,7
2021-01-12,CP007,P0828,239,44,415,7
2021-01-12,CP007,P0507,77,29,180,10
2021-01-12,CP007,P0349,155,19,193,10
2021-01-12,CP007,P0177,132,19,184,3
2021-01-12,CP008,P0250,23,5,47,3
2021-01-12,CP008,P0087,97,27,163,7
2021-01-12,CP008,P0618,139,15,110,14
2021-01-12,CP008,P0676,112,17,183,5
2021-01-12,CP008,P0204,386,81,489,3
2021-01-12,CP008,P0384,141,25,205,14
2021-01-12,CP008,P0528,40,6,67,7
2021-01-12,CP008,P0935,69,30,153,5
2021-01-12,CP008,P0615,7,46,290,10
2021-01-12,CP008,P0282,74,24,177,5
2021-01-12,CP008,P0891,81,19,148,3
2021-01-12,CP008,P0160,128,32,230,10
2021-01-12,CP008,P0619,63,25,159,3
2021-01-12,CP008,P0032,332,49,489,5
2021-01-12,CP008,P0582,48,23,111,14
2021-01-12,CP008,P0843,288,39,327,3
2021-01-12,CP008,P0323,104,27,161,7
2021-01-12,CP008,P0219,171,26,233,3
2021-01-12,CP008,P0284,69,20,132,5
2021-01-12,CP008,P0495,91,22,176,3
2021-01-12,CP008,P0353,46,22,112,5
2021-01-13,CP001,P0608,23,5,30,7
2021-01-13,CP001,P0781,296,65,661,7
2021-01-13,CP001,P0731,520,62,497,5
2021-01-13,CP001,P0910,597,108,920,3
2021-01-13,CP001,P0429,136,37,273,7
2021-01-13,CP001,P0899,173,49,360,10
2021-01-13,CP001,P0528,72,14,97,5
2021-01-13,CP001,P0611,108,28,185,14
2021-01-13,CP001,P0829,6,66,473,5
2021-01-13,CP001,P0264,219,76,432,14
2021-01-13,CP001,P0317,664,89,783,14
2021-01-13,CP001,P0688,198,37,252,5
2021-01-13,CP001,P0908,132,39,255,5
2021-01-13,CP001,P0236,155,35,250,5
2021-01-13,CP001,P0479,401,85,568,7
2021-01-13,CP001,P0502,154,39,288,14
2021-01-13,CP001,P0566,98,25,147,3
2021-01-13,CP001,P0447,212,32,325,14
2021-01-13,CP001,P0556,122,29,234,3
2021-01-13,CP001,P0725,444,94,763,10
2021-01-13,CP001,P0564,214,56,498,14
2021-01-13,CP002,P0021,160,46,384,10
2021-01-13,CP002,P0976,242,50,404,14
2021-01-13,CP002,P0568,149,31,255,5
2021-01-13,CP002,P0716,152,27,244,7
2021-01-13,CP002,P0174,293,47,359,10
2021-01-13,CP002,P0111,168,44,269,3
2021-01-13,CP002,P0607,127,30,223,10
2021-01-13,CP002,P0978,0,13,90,7
2021-01-13,CP002,P0134,179,37,366,5
2021-01-13,CP002,P0188,159,49,395,7
2021-01-13,CP002,P0543,421,44,351,7
2021-01-13,CP002,P0989,67,10,90,3
2021-01-13,CP002,P0396,244,29,311,5
2021-01-13,CP002,P0210,316,61,434,3
2021-01-13,CP002,P0746,2,37,259,10
2021-01-13,CP002,P0413,42,13,70,10
2021-01-13,CP002,P0541,180,40,328,3
2021-01-13,CP002,P0469,30,11,68,3
2021-01-13,CP002,P0002,157,27,240,5
2021-01-13,CP002,P0011,301,90,579,10
2021-01-13,CP002,P0196,328,62,621,3
2021-01-13,CP002,P0585,406,88,495,14
2021-01-13,CP002,P0651,230,43,366,14
2021-01-13,CP002,P0138,51,13,96,5
2021-01-13,CP002,P0526,225,48,405,3
2021-01-13,CP002,P0537,28,5,30,5
2021-01-13,CP002,P0478,140,54,277,3
2021-01-13,CP002,P0518,176,37,278,5
2021-01-13,CP002,P0202,127,43,286,5
2021-01-13,CP002,P0406,116,28,185,10
2021-01-13,CP002,P0067,4,14,113,5
2021-01-13,CP002,P0691,322,47,402,10
2021-01-13,CP002,P0982,43,15,96,3
2021-01-13,CP002,P0908,99,48,223,14
2021-01-13,CP002,P0598,496,97,781,3
2021-01-13,CP002,P0107,403,94,566,14
2021-01-13,CP002,P0635,190,39,327,7
2021-01-13,CP002,P0665,217,44,310,14
2021-01-13,CP002,P0184,28,34,261,7
2021-01-13,CP002,P0391,118,33,227,5
2021-01-13,CP002,P0891,152,28,250,14
2021-01-13,CP003,P0377,173,42,213,7
2021-01-13,CP003,P0853,72,28,178,5
2021-01-13,CP003,P0982,31,13,72,14
2021-01-13,CP003,P0673,270,30,329,10
2021-01-13,CP003,P0386,146,51,338,14
2021-01-13,CP003,P0475,42,11,55,3
2021-01-13,CP003,P0521,110,24,165,3
2021-01-13,CP003,P0105,159,40,282,7
2021-01-13,CP003,P0701,4,22,255,5
2021-01-13,CP003,P0045,187,30,319,10
2021-01-13,CP003,P0914,260,39,360,10
2021-01-13,CP003,P0132,30,37,386,10
2021-01-13,CP003,P0496,166,33,320,10
2021-01-13,CP003,P0625,358,86,614,10
2021-01-13,CP003,P0331,202,31,268,5
2021-01-13,CP003,P0394,131,24,204,7
2021-01-13,CP003,P0983,91,14,141,7
2021-01-13,CP003,P0505,170,37,288,14
2021-01-13,CP003,P0074,102,16,175,7
2021-01-13,CP003,P0344,0,49,240,7
2021-01-13,CP003,P0363,226,54,357,7
2021-01-13,CP003,P0533,153,41,380,5
2021-01-13,CP003,P0307,20,5,30,10
2021-01-13,CP003,P0469,44,10,74,10
2021-01-13,CP003,P0584,186,42,263,14
2021-01-13,CP003,P0652,200,30,269,5
2021-01-13,CP003,P0226,20,5,30,5
2021-01-13,CP003,P0600,288,45,360,14
2021-01-13,CP003,P0943,25,5,30,7
2021-01-13,CP003,P0826,101,29,239,3
2021-01-13,CP003,P0762,81,30,185,7
2021-01-13,CP003,P0183,147,20,118,3
2021-01-13,CP003,P0671,370,88,792,5
2021-01-13,CP003,P0229,37,12,89,5
2021-01-13,CP003,P0015,1,8,68,5
2021-01-13,CP003,P0841,218,40,397,3
2021-01-13,CP003,P0528,43,11,97,5
2021-01-13,CP003,P0193,177,36,289,3
2021-01-13,CP003,P0362,26,5,30,3
2021-01-13,CP003,P0591,400,67,561,5
2021-01-13,CP003,P0236,144,26,185,3
2021-01-13,CP003,P0002,79,23,184,14
2021-01-13,CP003,P0366,76,20,175,3
2021-01-13,CP004,P0320,175,56,335,7
2021-01-13,CP004,P0578,279,25,238,14
2021-01-13,CP004,P0041,81,13,134,5
2021-01-13,CP004,P0668,148,20,185,10
2021-01-13,CP004,P0012,33,7,50,10
2021-01-13,CP004,P0808,101,20,138,7
2021-01-13,CP004,P0030,287,47,341,7
2021-01-13,CP004,P0914,92,36,186,14
2021-01-13,CP004,P0984,74,15,122,14
2021-01-13,CP004,P0236,99,17,125,5
2021-01-13,CP004,P0082,94,21,144,3
2021-01-13,CP004,P0504,289,53,477,5
2021-01-13,CP004,P0981,482,55,555,7
2021-01-13,CP004,P0738,160,42,279,5
2021-01-13,CP004,P0569,69,21,151,10
2021-01-13,CP004,P0295,102,13,131,3
2021-01-13,CP004,P0613,167,31,201,5
2021-01-13,CP004,P0750,199,28,256,7
2021-01-13,CP004,P0162,103,24,169,7
2021-01-13,CP004,P0540,25,5,30,5
2021-01-13,CP004,P0020,210,84,509,3
2021-01-13,CP004,P0826,1,24,202,3
2021-01-13,CP004,P0131,200,31,292,7
2021-01-13,CP004,P0272,170,33,275,10
2021-01-13,CP004,P0399,110,25,231,14
2021-01-13,CP004,P0630,627,110,896,7
2021-01-13,CP004,P0892,202,58,327,7
2021-01-13,CP004,P0277,305,69,617,3
2021-01-13,CP004,P0549,19,40,482,10
2021-01-13,CP004,P0449,114,36,287,3
2021-01-13,CP004,P0592,65,21,157,3
2021-01-13,CP004,P0525,6,43,298,5
2021-01-13,CP004,P0029,17,5,33,10
2021-01-13,CP004,P0910,377,61,454,14
2021-01-13,CP004,P0958,474,85,667,14
2021-01-13,CP004,P0194,108,20,134,7
2021-01-13,CP004,P0153,573,65,466,5
2021-01-13,CP004,P0200,63,14,157,3
2021-01-13,CP004,P0952,165,25,268,10
2021-01-13,CP004,P0348,177,28,224,10
2021-01-13,CP004,P0189,4,9,81,5
2021-01-13,CP004,P0179,147,20,218,10
2021-01-13,CP004,P0534,157,20,192,10
2021-01-13,CP005,P0872,23,5,30,10
2021-01-13,CP005,P0843,198,50,383,10
2021-01-13,CP005,P0613,136,36,313,3
2021-01-13,CP005,P0192,351,104,702,5
2021-01-13,CP005,P0644,39,7,58,10
2021-01-13,CP005,P0870,209,36,318,7
2021-01-13,CP005,P0503,337,59,420,10
2021-01-13,CP005,P0176,38,8,56,3
2021-01-13,CP005,P0389,200,35,269,5
2021-01-13,CP005,P0320,298,54,413,5
2021-01-13,CP005,P0253,204,24,236,5
2021-01-13,CP005,P0648,98,24,206,7
2021-01-13,CP005,P0004,617,74,717,5
2021-01-13,CP005,P0386,25,33,307,14
2021-01-13,CP005,P0575,55,17,132,5
2021-01-13,CP005,P0298,98,22,154,5
2021-01-13,CP005,P0735,23,26,194,5
2021-01-13,CP005,P0474,106,17,189,7
2021-01-13,CP005,P0965,114,24,222,7
2021-01-13,CP005,P0831,20,23,141,5
2021-01-13,CP005,P0545,17,31,234,3
2021-01-13,CP005,P0896,118,21,169,7
2021-01-13,CP005,P0514,221,52,304,10
2021-01-13,CP005,P0810,54,23,126,14
2021-01-13,CP005,P0378,92,26,213,10
2021-01-13,CP005,P0807,90,20,120,14
2021-01-13,CP005,P0274,132,36,194,5
2021-01-13,CP005,P0057,96,45,250,5
2021-01-13,CP005,P0487,211,33,255,14
2021-01-13,CP005,P0565,251,53,374,10
2021-01-13,CP005,P0559,74,8,91,3
2021-01-13,CP005,P0691,122,34,254,3
2021-01-13,CP005,P0903,70,23,132,3
2021-01-13,CP005,P0547,14,5,31,10
2021-01-13,CP005,P0172,154,34,266,5
2021-01-13,CP005,P0860,9,32,160,10
2021-01-13,CP005,P0360,43,58,510,10
2021-01-13,CP005,P0723,18,5,34,7
2021-01-13,CP005,P0031,68,32,152,10
2021-01-13,CP005,P0273,188,30,230,14
2021-01-13,CP005,P0431,22,5,30,7
2021-01-13,CP005,P0585,296,56,533,7
2021-01-13,CP005,P0524,110,35,173,10
2021-01-13,CP006,P0253,172,54,299,10
2021-01-13,CP006,P0348,160,61,306,5
2021-01-13,CP006,P0319,46,67,393,5
2021-01-13,CP006,P0909,382,85,587,10
2021-01-13,CP006,P0953,242,66,309,7
2021-01-13,CP006,P0370,210,30,263,10
2021-01-13,CP006,P0096,125,18,185,7
2021-01-13,CP006,P0943,22,5,30,3
2021-01-13,CP006,P0794,49,12,78,10
2021-01-13,CP006,P0605,590,126,790,5
2021-01-13,CP006,P0945,134,58,321,10
2021-01-13,CP006,P0897,28,5,30,7
2021-01-13,CP006,P0114,20,5,30,3
2021-01-13,CP006,P0501,22,5,30,5
2021-01-13,CP006,P0217,413,74,582,3
2021-01-13,CP006,P0159,278,61,428,14
2021-01-13,CP006,P0357,133,30,326,5
2021-01-13,CP006,P0551,209,48,335,3
2021-01-13,CP006,P0154,237,63,299,5
2021-01-13,CP006,P0610,296,65,507,7
2021-01-13,CP006,P0185,565,73,713,5
2021-01-13,CP006,P0395,25,5,33,5
2021-01-13,CP006,P0146,479,99,670,7
2021-01-13,CP006,P0846,41,21,123,3
2021-01-13,CP006,P0948,57,13,110,3
2021-01-13,CP007,P0328,79,13,151,5
2021-01-13,CP007,P0984,51,12,100,7
2021-01-13,CP007,P0834,23,6,44,3
2021-01-13,CP007,P0314,462,65,594,3
2021-01-13,CP007,P0124,198,21,250,5
2021-01-13,CP007,P0835,103,17,141,10
2021-01-13,CP007,P0965,89,22,138,7
2021-01-13,CP007,P0581,109,26,211,7
2021-01-13,CP007,P0341,92,16,192,7
2021-01-13,CP007,P0484,139,29,212,3
2021-01-13,CP007,P0601,125,19,171,10
2021-01-13,CP007,P0168,117,23,253,7
2021-01-13,CP007,P0025,137,22,211,10
2021-01-13,CP007,P0212,102,25,216,14
2021-01-13,CP007,P0162,25,28,177,7
2021-01-13,CP007,P0599,28,39,371,10
2021-01-13,CP007,P0576,90,20,116,3
2021-01-13,CP007,P0523,45,7,69,5
2021-01-13,CP007,P0122,215,43,323,14
2021-01-13,CP007,P0526,133,32,183,14
2021-01-13,CP007,P0023,252,57,345,7
2021-01-13,CP007,P0598,273,48,461,3
2021-01-13,CP007,P0082,94,20,149,5
2021-01-13,CP007,P0825,107,17,178,14
2021-01-13,CP008,P0721,53,19,117,14
