inventory_id,store_id,product_id,current_stock,reorder_level,max_stock,supplier_lead_time,last_updated
INV002366,CP003,P0366,73,20,175,3,11/06/2026
INV002367,CP003,P0367,157,34,215,14,11/06/2026
INV002368,CP003,P0368,265,90,515,10,11/06/2026
INV002369,CP003,P0369,70,21,136,5,11/06/2026
INV002370,CP003,P0370,35,19,163,10,11/06/2026
INV002371,CP003,P0371,39,26,276,14,11/06/2026
INV002372,CP003,P0372,118,45,307,10,11/06/2026
INV002373,CP003,P0373,229,37,415,5,11/06/2026
INV002374,CP003,P0374,21,9,59,14,11/06/2026
INV002375,CP003,P0375,238,75,387,3,11/06/2026
INV002376,CP003,P0376,112,30,315,5,11/06/2026
INV002377,CP003,P0377,44,42,213,7,11/06/2026
INV002378,CP003,P0378,127,27,223,10,11/06/2026
INV002379,CP003,P0379,207,43,299,5,11/06/2026
INV002380,CP003,P0380,22,5,30,3,11/06/2026
INV002381,CP003,P0381,134,45,273,5,11/06/2026
INV002382,CP003,P0382,116,25,151,3,11/06/2026
INV002383,CP003,P0383,105,47,396,5,11/06/2026
INV002384,CP003,P0384,103,47,384,3,11/06/2026
INV002385,CP003,P0385,97,51,311,10,11/06/2026
INV002386,CP003,P0386,98,51,338,14,11/06/2026
INV002387,CP003,P0387,127,36,260,3,11/06/2026
INV002388,CP003,P0388,85,38,260,10,11/06/2026
INV002389,CP003,P0389,66,30,334,3,11/06/2026
INV002390,CP003,P0390,159,74,503,7,11/06/2026
INV002391,CP003,P0391,35,35,175,14,11/06/2026
INV002392,CP003,P0392,153,39,301,14,11/06/2026
INV002393,CP003,P0393,444,74,542,14,11/06/2026
INV002394,CP003,P0394,32,24,204,7,11/06/2026
INV002395,CP003,P0395,20,5,30,5,11/06/2026
INV002396,CP003,P0396,258,26,282,3,11/06/2026
INV002397,CP003,P0397,141,38,205,7,11/06/2026
INV002398,CP003,P0398,150,27,232,10,11/06/2026
INV002399,CP003,P0399,75,35,208,14,11/06/2026
INV002400,CP003,P0400,102,35,274,5,11/06/2026
INV002401,CP003,P0401,73,24,166,14,11/06/2026
INV002402,CP003,P0402,71,39,271,10,11/06/2026
INV002403,CP003,P0403,268,70,643,7,11/06/2026
INV002404,CP003,P0404,206,34,279,3,11/06/2026
INV002405,CP003,P0405,140,57,449,10,11/06/2026
INV002406,CP003,P0406,124,24,248,14,11/06/2026
INV002407,CP003,P0407,165,128,730,5,11/06/2026
INV002408,CP003,P0408,211,36,297,7,11/06/2026
INV002409,CP003,P0409,107,29,204,10,11/06/2026
INV002410,CP003,P0410,24,10,73,14,11/06/2026
INV002411,CP003,P0411,245,46,363,14,11/06/2026
INV002412,CP003,P0412,52,41,294,10,11/06/2026
INV002413,CP003,P0413,87,11,89,10,11/06/2026
INV002414,CP003,P0414,53,11,94,14,11/06/2026
INV002415,CP003,P0415,94,27,188,5,11/06/2026
INV002416,CP003,P0416,47,30,156,7,11/06/2026
INV002417,CP003,P0417,57,28,137,7,11/06/2026
INV002418,CP003,P0418,222,85,674,5,11/06/2026
INV002419,CP003,P0419,179,43,397,10,11/06/2026
INV002420,CP003,P0420,39,24,115,3,11/06/2026
INV002421,CP003,P0421,212,38,318,3,11/06/2026
INV002422,CP003,P0422,41,18,194,10,11/06/2026
INV002423,CP003,P0423,165,38,278,14,11/06/2026
INV002424,CP003,P0424,46,12,73,7,11/06/2026
INV002425,CP003,P0425,194,28,238,3,11/06/2026
INV002426,CP003,P0426,339,60,479,5,11/06/2026
INV002427,CP003,P0427,130,35,243,10,11/06/2026
INV002428,CP003,P0428,221,38,325,10,11/06/2026
INV002429,CP003,P0429,110,34,192,14,11/06/2026
INV002430,CP003,P0430,150,29,203,14,11/06/2026
INV002431,CP003,P0431,14,5,30,14,11/06/2026
INV002432,CP003,P0432,89,36,237,3,11/06/2026
INV002433,CP003,P0433,147,26,162,7,11/06/2026
INV002434,CP003,P0434,235,122,711,7,11/06/2026
INV002435,CP003,P0435,188,66,687,14,11/06/2026
INV002436,CP003,P0436,77,17,131,14,11/06/2026
INV002437,CP003,P0437,137,26,166,7,11/06/2026
INV002438,CP003,P0438,287,42,347,10,11/06/2026
INV002439,CP003,P0439,316,53,353,7,11/06/2026
INV002440,CP003,P0440,282,42,415,5,11/06/2026
INV002441,CP003,P0441,294,70,526,14,11/06/2026
INV002442,CP003,P0442,95,38,315,10,11/06/2026
INV002443,CP003,P0443,47,23,181,10,11/06/2026
INV002444,CP003,P0444,214,33,330,10,11/06/2026
INV002445,CP003,P0445,114,34,275,7,11/06/2026
INV002446,CP003,P0446,13,5,30,3,11/06/2026
INV002447,CP003,P0447,120,29,251,3,11/06/2026
INV002448,CP003,P0448,221,40,385,5,11/06/2026
INV002449,CP003,P0449,221,46,388,7,11/06/2026
INV002450,CP003,P0450,90,31,230,14,11/06/2026
INV002451,CP003,P0451,211,135,678,14,11/06/2026
INV002452,CP003,P0452,69,46,380,5,11/06/2026
INV002453,CP003,P0453,132,22,188,10,11/06/2026
INV002454,CP003,P0454,29,28,246,10,11/06/2026
INV002455,CP003,P0455,221,95,857,3,11/06/2026
INV002456,CP003,P0456,46,8,61,5,11/06/2026
INV002457,CP003,P0457,22,9,50,10,11/06/2026
INV002458,CP003,P0458,195,40,278,5,11/06/2026
INV002459,CP003,P0459,54,11,83,10,11/06/2026
INV002460,CP003,P0460,334,70,566,7,11/06/2026
INV002461,CP003,P0461,245,38,262,5,11/06/2026
INV002462,CP003,P0462,384,68,667,10,11/06/2026
INV002463,CP003,P0463,317,75,448,5,11/06/2026
INV002464,CP003,P0464,263,38,369,5,11/06/2026
INV002465,CP003,P0465,184,29,280,14,11/06/2026
INV002466,CP003,P0466,15,5,30,14,11/06/2026
INV002467,CP003,P0467,174,29,240,7,11/06/2026
INV002468,CP003,P0468,45,29,275,7,11/06/2026
INV002469,CP003,P0469,41,10,74,10,11/06/2026
INV002470,CP003,P0470,240,66,719,3,11/06/2026
INV002471,CP003,P0471,79,69,434,3,11/06/2026
INV002472,CP003,P0472,251,36,266,14,11/06/2026
INV002473,CP003,P0473,155,35,172,10,11/06/2026
INV002474,CP003,P0474,133,25,163,5,11/06/2026
INV002475,CP003,P0475,15,11,55,3,11/06/2026
INV002476,CP003,P0476,55,22,168,14,11/06/2026
INV002477,CP003,P0477,344,90,500,7,11/06/2026
INV002478,CP003,P0478,127,42,246,5,11/06/2026
INV002479,CP003,P0479,248,72,519,10,11/06/2026
INV002480,CP003,P0480,75,21,126,10,11/06/2026
INV002481,CP003,P0481,375,66,436,14,11/06/2026
INV002482,CP003,P0482,411,91,751,5,11/06/2026
INV002483,CP003,P0483,130,37,344,14,11/06/2026
INV002484,CP003,P0484,102,43,238,14,11/06/2026
INV002485,CP003,P0485,140,72,373,7,11/06/2026
INV002486,CP003,P0486,27,26,215,7,11/06/2026
INV002487,CP003,P0487,188,40,258,7,11/06/2026
INV002488,CP003,P0488,101,62,287,7,11/06/2026
INV002489,CP003,P0489,59,24,135,14,11/06/2026
INV002490,CP003,P0490,33,6,65,5,11/06/2026
INV002491,CP003,P0491,26,15,108,5,11/06/2026
INV002492,CP003,P0492,75,21,177,10,11/06/2026
INV002493,CP003,P0493,68,33,199,7,11/06/2026
INV002494,CP003,P0494,281,51,390,10,11/06/2026
INV002495,CP003,P0495,52,34,318,14,11/06/2026
INV002496,CP003,P0496,170,33,320,10,11/06/2026
INV002497,CP003,P0497,80,24,195,3,11/06/2026
INV002498,CP003,P0498,58,15,98,14,11/06/2026
INV002499,CP003,P0499,47,19,136,5,11/06/2026
INV002500,CP003,P0500,46,16,75,7,11/06/2026
INV002501,CP003,P0501,24,5,30,10,11/06/2026
INV002502,CP003,P0502,147,40,219,3,11/06/2026
INV002503,CP003,P0503,167,54,379,14,11/06/2026
INV002504,CP003,P0504,159,69,368,14,11/06/2026
INV002505,CP003,P0505,103,37,288,14,11/06/2026
INV002506,CP003,P0506,134,31,159,5,11/06/2026
INV002507,CP003,P0507,116,37,360,14,11/06/2026
INV002508,CP003,P0508,503,75,741,5,11/06/2026
INV002509,CP003,P0509,99,38,259,5,11/06/2026
INV002510,CP003,P0510,40,9,93,10,11/06/2026
INV002511,CP003,P0511,267,41,335,5,11/06/2026
INV002512,CP003,P0512,108,21,212,10,11/06/2026
INV002513,CP003,P0513,25,10,61,7,11/06/2026
INV002514,CP003,P0514,270,48,531,10,11/06/2026
INV002515,CP003,P0515,25,21,125,5,11/06/2026
INV002516,CP003,P0516,143,23,200,10,11/06/2026
INV002517,CP003,P0517,108,21,147,5,11/06/2026
INV002518,CP003,P0518,110,35,185,14,11/06/2026
INV002519,CP003,P0519,243,77,496,5,11/06/2026
INV002520,CP003,P0520,101,41,202,14,11/06/2026
INV002521,CP003,P0521,34,24,165,3,11/06/2026
INV002522,CP003,P0522,93,34,199,5,11/06/2026
INV002523,CP003,P0523,43,8,60,7,11/06/2026
INV002524,CP003,P0524,105,44,196,7,11/06/2026
INV002525,CP003,P0525,186,60,525,7,11/06/2026
INV002526,CP003,P0526,117,39,220,7,11/06/2026
INV002527,CP003,P0527,159,22,211,14,11/06/2026
INV002528,CP003,P0528,30,11,97,5,11/06/2026
INV002529,CP003,P0529,139,51,345,14,11/06/2026
INV002530,CP003,P0530,62,25,202,7,11/06/2026
INV002531,CP003,P0531,180,36,333,5,11/06/2026
INV002532,CP003,P0532,254,60,428,7,11/06/2026
INV002533,CP003,P0533,189,41,380,5,11/06/2026
INV002534,CP003,P0534,109,25,157,14,11/06/2026
INV002535,CP003,P0535,55,17,117,14,11/06/2026
INV002536,CP003,P0536,198,41,313,7,11/06/2026
INV002537,CP003,P0537,11,5,30,14,11/06/2026
INV002538,CP003,P0538,25,14,110,14,11/06/2026
INV002539,CP003,P0539,390,110,604,14,11/06/2026
INV002540,CP003,P0540,9,5,30,10,11/06/2026
INV002541,CP003,P0541,143,43,277,5,11/06/2026
INV002542,CP003,P0542,49,10,82,5,11/06/2026
INV002543,CP003,P0543,126,38,190,7,11/06/2026
INV002544,CP003,P0544,93,37,192,10,11/06/2026
INV002545,CP003,P0545,166,37,273,14,11/06/2026
INV002546,CP003,P0546,71,51,553,3,11/06/2026
INV002547,CP003,P0547,12,6,35,5,11/06/2026
INV002548,CP003,P0548,168,30,263,3,11/06/2026
INV002549,CP003,P0549,192,76,625,7,11/06/2026
INV002550,CP003,P0550,216,43,385,10,11/06/2026
INV002551,CP003,P0551,47,30,156,14,11/06/2026
INV002552,CP003,P0552,36,33,243,5,11/06/2026
INV002553,CP003,P0553,151,41,337,5,11/06/2026
INV002554,CP003,P0554,131,36,199,3,11/06/2026
INV002555,CP003,P0555,233,49,317,14,11/06/2026
INV002556,CP003,P0556,57,23,139,14,11/06/2026
INV002557,CP003,P0557,23,5,30,14,11/06/2026
INV002558,CP003,P0558,489,101,592,7,11/06/2026
INV002559,CP003,P0559,12,13,78,7,11/06/2026
INV002560,CP003,P0560,41,13,99,5,11/06/2026
INV002561,CP003,P0561,36,18,121,5,11/06/2026
INV002562,CP003,P0562,250,43,256,7,11/06/2026
INV002563,CP003,P0563,226,50,405,14,11/06/2026
INV002564,CP003,P0564,374,40,441,10,11/06/2026
INV002565,CP003,P0565,259,87,464,14,11/06/2026
INV002566,CP003,P0566,52,20,211,3,11/06/2026
INV002567,CP003,P0567,143,63,418,5,11/06/2026
INV002568,CP003,P0568,33,27,147,10,11/06/2026
INV002569,CP003,P0569,65,26,177,10,11/06/2026
INV002570,CP003,P0570,41,17,135,14,11/06/2026
INV002571,CP003,P0571,77,27,166,5,11/06/2026
INV002572,CP003,P0572,245,40,278,5,11/06/2026
INV002573,CP003,P0573,40,34,284,7,11/06/2026
INV002574,CP003,P0574,166,28,232,3,11/06/2026
INV002575,CP003,P0575,146,21,205,3,11/06/2026
INV002576,CP003,P0576,112,25,151,14,11/06/2026
INV002577,CP003,P0577,134,41,285,3,11/06/2026
INV002578,CP003,P0578,108,30,199,10,11/06/2026
INV002579,CP003,P0579,6,5,30,3,11/06/2026
INV002580,CP003,P0580,241,61,407,3,11/06/2026
INV002581,CP003,P0581,180,27,231,5,11/06/2026
INV002582,CP003,P0582,140,36,160,5,11/06/2026
INV002583,CP003,P0583,158,39,260,10,11/06/2026
INV002584,CP003,P0584,104,42,263,14,11/06/2026
INV002585,CP003,P0585,81,68,426,3,11/06/2026
INV002586,CP003,P0586,144,31,173,7,11/06/2026
INV002587,CP003,P0587,121,31,258,7,11/06/2026
INV002588,CP003,P0588,125,17,196,14,11/06/2026
INV002589,CP003,P0589,9,5,30,7,11/06/2026
INV002590,CP003,P0590,360,78,496,7,11/06/2026
INV002591,CP003,P0591,109,67,561,5,11/06/2026
INV002592,CP003,P0592,124,26,286,7,11/06/2026
INV002593,CP003,P0593,194,57,424,14,11/06/2026
INV002594,CP003,P0594,132,27,212,7,11/06/2026
INV002595,CP003,P0595,153,39,297,5,11/06/2026
INV002596,CP003,P0596,381,71,729,5,11/06/2026
INV002597,CP003,P0597,36,9,76,5,11/06/2026
INV002598,CP003,P0598,382,71,690,14,11/06/2026
INV002599,CP003,P0599,213,71,477,5,11/06/2026
INV002600,CP003,P0600,132,45,360,14,11/06/2026
INV002601,CP003,P0601,135,29,170,3,11/06/2026
INV002602,CP003,P0602,89,36,231,14,11/06/2026
INV002603,CP003,P0603,140,34,291,3,11/06/2026
INV002604,CP003,P0604,10,5,30,10,11/06/2026
INV002605,CP003,P0605,136,60,479,14,11/06/2026
INV002606,CP003,P0606,281,108,729,14,11/06/2026
INV002607,CP003,P0607,148,24,206,3,11/06/2026
INV002608,CP003,P0608,13,5,30,7,11/06/2026
INV002609,CP003,P0609,160,85,462,14,11/06/2026
INV002610,CP003,P0610,115,39,278,3,11/06/2026
INV002611,CP003,P0611,106,24,205,5,11/06/2026
INV002612,CP003,P0612,215,78,609,14,11/06/2026
INV002613,CP003,P0613,78,41,251,14,11/06/2026
INV002614,CP003,P0614,139,26,231,10,11/06/2026
INV002615,CP003,P0615,234,74,561,14,11/06/2026
INV002616,CP003,P0616,34,28,190,14,11/06/2026
INV002617,CP003,P0617,254,29,304,7,11/06/2026
INV002618,CP003,P0618,121,23,154,10,11/06/2026
INV002619,CP003,P0619,193,31,320,7,11/06/2026
INV002620,CP003,P0620,140,27,197,5,11/06/2026
INV002621,CP003,P0621,335,84,707,10,11/06/2026
INV002622,CP003,P0622,64,25,180,7,11/06/2026
INV002623,CP003,P0623,127,53,268,10,11/06/2026
INV002624,CP003,P0624,21,5,30,5,11/06/2026
INV002625,CP003,P0625,345,86,614,10,11/06/2026
INV002626,CP003,P0626,98,44,244,10,11/06/2026
INV002627,CP003,P0627,33,10,63,14,11/06/2026
INV002628,CP003,P0628,40,6,52,5,11/06/2026
INV002629,CP003,P0629,145,34,227,3,11/06/2026
INV002630,CP003,P0630,415,111,816,5,11/06/2026
INV002631,CP003,P0631,110,27,247,10,11/06/2026
INV002632,CP003,P0632,143,31,216,5,11/06/2026
INV002633,CP003,P0633,149,29,206,7,11/06/2026
INV002634,CP003,P0634,137,42,240,5,11/06/2026
INV002635,CP003,P0635,43,36,197,3,11/06/2026
INV002636,CP003,P0636,70,28,304,7,11/06/2026
INV002637,CP003,P0637,202,41,289,3,11/06/2026
INV002638,CP003,P0638,67,45,223,3,11/06/2026
INV002639,CP003,P0639,165,69,411,10,11/06/2026
INV002640,CP003,P0640,261,62,388,7,11/06/2026
INV002641,CP003,P0641,97,43,358,7,11/06/2026
INV002642,CP003,P0642,45,34,264,3,11/06/2026
INV002643,CP003,P0643,64,39,225,5,11/06/2026
INV002644,CP003,P0644,31,10,82,14,11/06/2026
INV002645,CP003,P0645,60,34,216,3,11/06/2026
INV002646,CP003,P0646,386,66,755,5,11/06/2026
INV002647,CP003,P0647,287,68,462,3,11/06/2026
INV002648,CP003,P0648,111,32,197,7,11/06/2026
INV002649,CP003,P0649,52,35,209,5,11/06/2026
INV002650,CP003,P0650,67,11,93,14,11/06/2026
INV002651,CP003,P0651,200,49,403,5,11/06/2026
INV002652,CP003,P0652,152,30,269,5,11/06/2026
INV002653,CP003,P0653,381,52,412,7,11/06/2026
INV002654,CP003,P0654,24,18,116,14,11/06/2026
INV002655,CP003,P0655,60,40,269,14,11/06/2026
INV002656,CP003,P0656,19,6,57,10,11/06/2026
INV002657,CP003,P0657,47,26,144,14,11/06/2026
INV002658,CP003,P0658,61,8,73,3,11/06/2026
INV002659,CP003,P0659,34,10,47,10,11/06/2026
INV002660,CP003,P0660,168,27,210,14,11/06/2026
INV002661,CP003,P0661,15,9,63,5,11/06/2026
INV002662,CP003,P0662,41,40,241,7,11/06/2026
INV002663,CP003,P0663,97,46,380,7,11/06/2026
INV002664,CP003,P0664,106,25,157,7,11/06/2026
INV002665,CP003,P0665,98,44,250,3,11/06/2026
INV002666,CP003,P0666,47,27,218,7,11/06/2026
INV002667,CP003,P0667,101,39,419,3,11/06/2026
INV002668,CP003,P0668,249,30,277,5,11/06/2026
INV002669,CP003,P0669,124,47,300,14,11/06/2026
INV002670,CP003,P0670,95,25,163,5,11/06/2026
INV002671,CP003,P0671,260,88,792,5,11/06/2026
INV002672,CP003,P0672,140,29,202,3,11/06/2026
INV002673,CP003,P0673,73,30,329,10,11/06/2026
INV002674,CP003,P0674,278,66,397,10,11/06/2026
INV002675,CP003,P0675,101,24,196,10,11/06/2026
INV002676,CP003,P0676,82,23,163,10,11/06/2026
INV002677,CP003,P0677,19,20,200,5,11/06/2026
INV002678,CP003,P0678,6,5,30,3,11/06/2026
INV002679,CP003,P0679,351,88,566,14,11/06/2026
INV002680,CP003,P0680,458,70,527,5,11/06/2026
INV002681,CP003,P0681,182,37,427,7,11/06/2026
INV002682,CP003,P0682,134,18,146,10,11/06/2026
INV002683,CP003,P0683,569,133,949,5,11/06/2026
INV002684,CP003,P0684,129,40,310,10,11/06/2026
INV002685,CP003,P0685,74,19,136,3,11/06/2026
INV002686,CP003,P0686,137,43,318,5,11/06/2026
INV002687,CP003,P0687,151,32,225,3,11/06/2026
INV002688,CP003,P0688,149,37,258,5,11/06/2026
INV002689,CP003,P0689,41,9,64,10,11/06/2026
INV002690,CP003,P0690,404,88,542,10,11/06/2026
INV002691,CP003,P0691,76,44,239,14,11/06/2026
INV002692,CP003,P0692,40,23,191,10,11/06/2026
INV002693,CP003,P0693,109,28,307,14,11/06/2026
INV002694,CP003,P0694,243,84,511,5,11/06/2026
INV002695,CP003,P0695,110,20,157,7,11/06/2026
INV002696,CP003,P0696,204,61,580,5,11/06/2026
INV002697,CP003,P0697,7,5,30,14,11/06/2026
INV002698,CP003,P0698,42,30,206,7,11/06/2026
INV002699,CP003,P0699,49,19,148,7,11/06/2026
INV002700,CP003,P0700,58,56,367,14,11/06/2026
INV002701,CP003,P0701,29,22,255,5,11/06/2026
INV002702,CP003,P0702,43,7,70,10,11/06/2026
INV002703,CP003,P0703,120,26,172,5,11/06/2026
INV002704,CP003,P0704,200,84,489,3,11/06/2026
INV002705,CP003,P0705,97,19,153,10,11/06/2026
INV002706,CP003,P0706,58,18,108,3,11/06/2026
INV002707,CP003,P0707,74,33,192,3,11/06/2026
INV002708,CP003,P0708,22,5,30,7,11/06/2026
INV002709,CP003,P0709,231,67,349,5,11/06/2026
INV002710,CP003,P0710,21,5,30,10,11/06/2026
INV002711,CP003,P0711,208,43,320,3,11/06/2026
INV002712,CP003,P0712,62,42,250,3,11/06/2026
INV002713,CP003,P0713,196,95,1010,10,11/06/2026
INV002714,CP003,P0714,155,32,248,7,11/06/2026
INV002715,CP003,P0715,269,33,311,3,11/06/2026
INV002716,CP003,P0716,142,26,161,10,11/06/2026
INV002717,CP003,P0717,111,25,227,10,11/06/2026
INV002718,CP003,P0718,132,43,360,5,11/06/2026
INV002719,CP003,P0719,11,5,30,7,11/06/2026
INV002720,CP003,P0720,32,9,62,5,11/06/2026
INV002721,CP003,P0721,38,26,250,10,11/06/2026
INV002722,CP003,P0722,181,18,212,3,11/06/2026
INV002723,CP003,P0723,13,6,34,3,11/06/2026
INV002724,CP003,P0724,26,24,168,14,11/06/2026
INV002725,CP003,P0725,384,90,514,3,11/06/2026
INV002726,CP003,P0726,123,67,320,10,11/06/2026
INV002727,CP003,P0727,649,119,1041,3,11/06/2026
INV002728,CP003,P0728,127,33,286,3,11/06/2026
INV002729,CP003,P0729,57,38,242,5,11/06/2026
INV002730,CP003,P0730,266,49,410,14,11/06/2026
INV002731,CP003,P0731,402,54,413,7,11/06/2026
INV002732,CP003,P0732,87,18,127,7,11/06/2026
INV002733,CP003,P0733,215,41,322,7,11/06/2026
INV002734,CP003,P0734,66,14,103,10,11/06/2026
INV002735,CP003,P0735,30,27,229,10,11/06/2026
INV002736,CP003,P0736,80,40,234,10,11/06/2026
INV002737,CP003,P0737,136,34,346,7,11/06/2026
INV002738,CP003,P0738,319,72,423,10,11/06/2026
INV002739,CP003,P0739,181,44,269,10,11/06/2026
INV002740,CP003,P0740,329,36,362,14,11/06/2026
INV002741,CP003,P0741,396,49,471,10,11/06/2026
INV002742,CP003,P0742,105,30,181,7,11/06/2026
INV002743,CP003,P0743,364,60,558,14,11/06/2026
INV002744,CP003,P0744,194,73,579,14,11/06/2026
INV002745,CP003,P0745,165,54,482,14,11/06/2026
INV002746,CP003,P0746,244,30,260,5,11/06/2026
INV002747,CP003,P0747,158,29,233,3,11/06/2026
INV002748,CP003,P0748,108,40,281,10,11/06/2026
INV002749,CP003,P0749,128,39,240,7,11/06/2026
INV002750,CP003,P0750,109,40,257,3,11/06/2026
INV002751,CP003,P0751,122,102,504,3,11/06/2026
INV002752,CP003,P0752,140,28,234,14,11/06/2026
INV002753,CP003,P0753,87,19,219,14,11/06/2026
INV002754,CP003,P0754,14,11,71,3,11/06/2026
INV002755,CP003,P0755,143,29,275,7,11/06/2026
INV002756,CP003,P0756,320,75,475,14,11/06/2026
INV002757,CP003,P0757,12,9,81,5,11/06/2026
INV002758,CP003,P0758,136,96,733,14,11/06/2026
INV002759,CP003,P0759,43,43,272,5,11/06/2026
INV002760,CP003,P0760,41,28,198,14,11/06/2026
INV002761,CP003,P0761,157,35,337,7,11/06/2026
INV002762,CP003,P0762,31,30,185,7,11/06/2026
INV002763,CP003,P0763,6,5,30,5,11/06/2026
INV002764,CP003,P0764,98,31,183,5,11/06/2026
INV002765,CP003,P0765,660,109,827,5,11/06/2026
INV002766,CP003,P0766,11,5,30,14,11/06/2026
INV002767,CP003,P0767,187,45,287,3,11/06/2026
INV002768,CP003,P0768,107,85,467,5,11/06/2026
INV002769,CP003,P0769,18,10,95,10,11/06/2026
INV002770,CP003,P0770,34,25,208,5,11/06/2026
INV002771,CP003,P0771,127,25,279,7,11/06/2026
INV002772,CP003,P0772,27,28,259,14,11/06/2026
INV002773,CP003,P0773,153,35,183,10,11/06/2026
INV002774,CP003,P0774,513,71,629,3,11/06/2026
INV002775,CP003,P0775,285,43,392,3,11/06/2026
INV002776,CP003,P0776,71,25,173,3,11/06/2026
INV002777,CP003,P0777,25,5,30,5,11/06/2026
INV002778,CP003,P0778,134,37,178,7,11/06/2026
INV002779,CP003,P0779,126,39,251,5,11/06/2026
INV002780,CP003,P0780,41,11,98,14,11/06/2026
INV002781,CP003,P0781,110,61,347,7,11/06/2026
INV002782,CP003,P0782,105,40,270,3,11/06/2026
INV002783,CP003,P0783,111,40,260,7,11/06/2026
INV002784,CP003,P0784,9,5,30,7,11/06/2026
INV002785,CP003,P0785,158,25,222,10,11/06/2026
INV002786,CP003,P0786,35,6,57,7,11/06/2026
INV002787,CP003,P0787,39,46,263,7,11/06/2026
INV002788,CP003,P0788,151,28,242,10,11/06/2026
INV002789,CP003,P0789,58,57,436,14,11/06/2026
INV002790,CP003,P0790,136,42,269,14,11/06/2026
INV002791,CP003,P0791,22,18,187,5,11/06/2026
INV002792,CP003,P0792,19,24,147,7,11/06/2026
INV002793,CP003,P0793,24,5,30,10,11/06/2026
INV002794,CP003,P0794,22,8,74,5,11/06/2026
INV002795,CP003,P0795,190,46,280,3,11/06/2026
INV002796,CP003,P0796,34,27,298,7,11/06/2026
INV002797,CP003,P0797,100,25,184,5,11/06/2026
INV002798,CP003,P0798,140,25,253,5,11/06/2026
INV002799,CP003,P0799,596,70,695,10,11/06/2026
INV002800,CP003,P0800,141,23,183,10,11/06/2026
INV002801,CP003,P0801,41,10,73,7,11/06/2026
INV002802,CP003,P0802,147,40,342,10,11/06/2026
INV002803,CP003,P0803,214,44,367,14,11/06/2026
INV002804,CP003,P0804,115,79,574,5,11/06/2026
INV002805,CP003,P0805,13,5,30,3,11/06/2026
INV002806,CP003,P0806,41,14,133,3,11/06/2026
INV002807,CP003,P0807,140,21,215,7,11/06/2026
INV002808,CP003,P0808,116,22,161,7,11/06/2026
INV002809,CP003,P0809,86,51,303,10,11/06/2026
INV002810,CP003,P0810,71,30,187,10,11/06/2026
INV002811,CP003,P0811,139,40,195,5,11/06/2026
INV002812,CP003,P0812,195,54,301,14,11/06/2026
INV002813,CP003,P0813,264,70,564,14,11/06/2026
INV002814,CP003,P0814,16,8,53,14,11/06/2026
INV002815,CP003,P0815,126,36,265,10,11/06/2026
INV002816,CP003,P0816,17,13,78,7,11/06/2026
INV002817,CP003,P0817,36,25,147,7,11/06/2026
INV002818,CP003,P0818,247,78,647,10,11/06/2026
INV002819,CP003,P0819,228,59,341,7,11/06/2026
INV002820,CP003,P0820,85,15,172,10,11/06/2026
INV002821,CP003,P0821,67,29,152,10,11/06/2026
INV002822,CP003,P0822,146,30,280,10,11/06/2026
INV002823,CP003,P0823,231,63,303,7,11/06/2026
INV002824,CP003,P0824,200,47,383,7,11/06/2026
INV002825,CP003,P0825,133,35,161,5,11/06/2026
INV002826,CP003,P0826,163,29,239,3,11/06/2026
INV002827,CP003,P0827,166,22,223,14,11/06/2026
INV002828,CP003,P0828,446,68,631,10,11/06/2026
INV002829,CP003,P0829,137,38,268,5,11/06/2026
INV002830,CP003,P0830,194,26,226,7,11/06/2026
INV002831,CP003,P0831,94,30,195,7,11/06/2026
INV002832,CP003,P0832,268,49,344,7,11/06/2026
INV002833,CP003,P0833,25,29,325,3,11/06/2026
INV002834,CP003,P0834,33,8,50,14,11/06/2026
INV002835,CP003,P0835,201,30,216,14,11/06/2026
INV002836,CP003,P0836,121,62,465,14,11/06/2026
INV002837,CP003,P0837,64,23,171,5,11/06/2026
INV002838,CP003,P0838,50,26,198,14,11/06/2026
INV002839,CP003,P0839,181,106,639,14,11/06/2026
INV002840,CP003,P0840,124,27,269,7,11/06/2026
INV002841,CP003,P0841,165,40,397,3,11/06/2026
INV002842,CP003,P0842,259,51,321,5,11/06/2026
INV002843,CP003,P0843,293,50,354,7,11/06/2026
INV002844,CP003,P0844,155,71,800,5,11/06/2026
INV002845,CP003,P0845,198,58,394,14,11/06/2026
INV002846,CP003,P0846,17,12,87,3,11/06/2026
INV002847,CP003,P0847,96,25,171,3,11/06/2026
INV002848,CP003,P0848,149,46,225,5,11/06/2026
INV002849,CP003,P0849,144,78,569,14,11/06/2026
INV002850,CP003,P0850,63,30,253,7,11/06/2026
INV002851,CP003,P0851,88,20,164,7,11/06/2026
