customer_id,gender,age,age_group,loyalty_tier,visit_frequency,total_spend_lkr,avg_basket_value_lkr,days_since_last_purchase,preferred_category,campaign_id,offer_type,discount_pct,channel,sent_date,year,clicked,redeemed,revenue_after_lkr,treatment,customer_past_redemption_rate,is_seasonal_window,is_salary_cycle,is_school_holiday
CUST_0970,Female,50,46-60,Bronze,15,146862.88,20335.24,38,Handbag,CMP_000977,Loyalty Reward,50,SMS,2018-01-04,2018,1,1,9044.8,1,0.6,0,0,0
CUST_2118,Female,18,18-25,Bronze,21,523227.47,17803.21,177,Trousers,CMP_000978,New Arrival,30,Email,2018-12-22,2018,1,1,16868.49,1,0.7778,1,1,1
CUST_1346,Female,34,26-34,Bronze,4,231534.07,22348.75,143,Watch,CMP_000979,BOGO,30,App Push,2018-05-15,2018,0,0,0.0,0,0.5,0,0,0
CUST_0774,Female,32,26-34,Silver,13,138080.58,7366.77,46,Dress,CMP_000980,New Arrival,10,App Push,2018-12-18,2018,1,1,7388.56,1,0.7778,1,0,1
CUST_1737,Female,52,46-60,Bronze,42,62414.61,13801.79,21,Sunglasses,CMP_000981,Flash Sale,20,SMS,2018-06-22,2018,1,1,13925.87,0,0.7273,1,1,0
CUST_1564,Male,28,26-34,Silver,7,181720.74,16521.14,12,Dress,CMP_000982,Seasonal Sale,10,Email,2018-03-14,2018,0,0,0.0,0,0.6154,1,0,0
CUST_1150,Female,47,46-60,Silver,16,588134.77,24022.84,115,Watch,CMP_000983,Flash Sale,30,Email,2018-11-07,2018,1,1,15263.8,1,0.3,1,0,0
CUST_1367,Female,57,46-60,Bronze,51,27506.73,4406.4,71,Handbag,CMP_000984,BOGO,40,App Push,2018-12-23,2018,1,1,2892.3,0,0.5,1,1,1
CUST_0210,Male,35,35-45,Bronze,36,329962.1,14284.57,9,Handbag,CMP_000985,New Arrival,20,In-Store,2018-11-28,2018,1,1,10535.69,0,0.5385,1,1,0
CUST_1600,Female,39,35-45,Silver,35,168196.86,22948.54,142,Watch,CMP_000986,Loyalty Reward,40,In-Store,2018-11-12,2018,1,1,15491.68,1,0.7,1,0,0
CUST_1436,Male,29,26-34,Bronze,22,25616.91,8439.12,41,Jewellery,CMP_000987,New Arrival,30,Email,2018-05-08,2018,1,1,5051.04,1,0.4444,0,0,0
CUST_1943,Female,34,26-34,Gold,16,535747.31,19279.11,160,Watch,CMP_000988,Flash Sale,40,In-Store,2018-02-02,2018,0,0,0.0,1,0.8,0,0,0
CUST_0601,Male,42,35-45,Platinum,31,319000.67,19281.95,126,Jewellery,CMP_000989,New Arrival,50,SMS,2018-03-30,2018,1,1,11794.39,0,0.5556,1,1,0
CUST_1083,Female,60,46-60,Bronze,38,51710.47,8098.37,111,Handbag,CMP_000990,Seasonal Sale,10,In-Store,2018-06-02,2018,1,1,7950.23,0,0.5455,1,0,0
CUST_0558,Male,57,46-60,Platinum,25,325145.5,18304.39,156,Top,CMP_000991,BOGO,20,SMS,2018-12-19,2018,0,0,0.0,1,0.5,1,0,1
CUST_2416,Female,27,26-34,Silver,36,166464.7,9311.82,160,Jewellery,CMP_000992,Flash Sale,10,App Push,2018-10-07,2018,0,0,0.0,1,0.7143,0,0,0
CUST_0263,Male,52,46-60,Silver,23,95074.12,7748.16,3,Trousers,CMP_000993,Discount,50,In-Store,2018-11-02,2018,1,1,4499.12,1,0.6667,1,0,0
CUST_1816,Female,60,46-60,Gold,37,467471.4,20106.52,43,Coat,CMP_000994,Discount,30,SMS,2018-04-29,2018,1,1,19270.56,0,0.5833,1,1,1
CUST_2255,Female,39,35-45,Bronze,19,319866.81,21772.78,86,Coat,CMP_000995,Loyalty Reward,10,App Push,2018-10-05,2018,1,0,0.0,1,0.4444,0,0,0
CUST_1388,Male,41,35-45,Gold,25,47034.96,3276.34,165,Coat,CMP_000996,BOGO,30,In-Store,2018-12-08,2018,1,1,2880.92,1,0.5,1,0,1
CUST_0776,Male,27,26-34,Platinum,39,516412.6,19541.55,34,Dress,CMP_000997,Seasonal Sale,20,In-Store,2018-07-12,2018,0,0,0.0,1,0.5,1,0,0
CUST_0396,Female,45,35-45,Silver,42,48584.99,5961.08,106,Watch,CMP_000998,Loyalty Reward,50,SMS,2018-06-15,2018,1,1,4100.08,0,0.6154,1,0,0
CUST_1855,Female,20,18-25,Bronze,32,104686.48,5806.61,140,Handbag,CMP_000999,New Arrival,50,SMS,2018-10-24,2018,1,1,2563.24,0,0.3846,0,1,0
CUST_2085,Female,49,46-60,Bronze,39,231758.67,24937.61,43,Perfume,CMP_001000,Loyalty Reward,20,App Push,2018-07-14,2018,1,1,25651.71,1,0.5333,1,0,0
CUST_0374,Female,22,18-25,Gold,22,479163.86,23206.13,141,Shoes,CMP_001001,BOGO,50,SMS,2018-12-20,2018,1,1,13867.66,1,0.5556,1,1,1
CUST_1243,Female,60,46-60,Silver,8,114320.33,20029.02,120,Dress,CMP_001002,New Arrival,40,App Push,2018-06-13,2018,0,0,0.0,0,0.5833,1,0,0
CUST_2188,Female,60,46-60,Silver,9,18636.55,4069.53,33,Watch,CMP_001003,New Arrival,20,SMS,2018-03-19,2018,0,0,0.0,1,0.625,1,0,0
CUST_0778,Female,50,46-60,Bronze,3,130877.17,24764.2,97,Trousers,CMP_001004,Seasonal Sale,30,App Push,2018-07-20,2018,1,1,15500.71,1,0.75,1,1,0
CUST_0999,Female,59,46-60,Bronze,3,270516.15,10906.78,171,Handbag,CMP_001005,Flash Sale,40,In-Store,2018-04-08,2018,0,0,0.0,0,0.2857,1,0,1
CUST_1232,Male,22,18-25,Silver,2,337630.43,17072.58,128,Perfume,CMP_001006,New Arrival,50,App Push,2018-07-16,2018,1,1,8836.14,1,0.4167,1,0,0
CUST_1243,Female,60,46-60,Silver,8,114320.33,20029.02,120,Dress,CMP_001007,Discount,50,Email,2018-03-29,2018,1,1,13436.92,1,0.5,1,1,0
CUST_0622,Male,58,46-60,Silver,1,70228.88,6057.08,25,Dress,CMP_001008,Discount,40,SMS,2018-12-27,2018,1,1,4221.29,1,0.6,1,1,1
CUST_2092,Female,59,46-60,Silver,12,344683.19,12846.65,54,Shoes,CMP_001009,Discount,20,App Push,2018-11-18,2018,1,1,9114.17,0,0.875,1,0,0
CUST_1645,Male,20,18-25,Platinum,38,122680.96,21877.75,68,Sunglasses,CMP_001010,Loyalty Reward,20,SMS,2018-03-18,2018,1,1,17652.82,1,0.9,1,0,0
CUST_1618,Female,29,26-34,Silver,1,222776.46,9308.32,16,Handbag,CMP_001011,Discount,10,Email,2018-03-07,2018,0,0,0.0,1,0.5455,1,0,0
CUST_1027,Female,60,46-60,Bronze,21,84227.81,3071.97,107,Perfume,CMP_001012,BOGO,30,In-Store,2018-07-19,2018,1,1,2704.78,0,0.6,1,0,0
CUST_1619,Female,25,18-25,Bronze,51,210653.05,8547.58,150,Shoes,CMP_001013,New Arrival,30,Email,2018-11-11,2018,1,1,7612.15,1,0.6667,1,0,0
CUST_0659,Female,22,18-25,Bronze,9,270991.24,10597.36,161,Coat,CMP_001014,Discount,30,SMS,2018-04-03,2018,1,1,9887.24,1,0.3636,1,0,1
CUST_1694,Male,42,35-45,Bronze,2,316997.38,12048.92,125,Perfume,CMP_001015,New Arrival,10,SMS,2018-02-13,2018,0,0,0.0,1,0.4444,0,0,0
CUST_1013,Female,24,18-25,Silver,24,139500.63,6309.97,22,Trousers,CMP_001016,BOGO,50,In-Store,2018-07-05,2018,1,1,2941.73,0,0.5556,1,0,0
CUST_0011,Male,36,35-45,Silver,18,100292.42,20482.86,147,Watch,CMP_001017,Discount,20,In-Store,2018-10-31,2018,1,1,19957.26,1,0.5333,0,1,0
CUST_2493,Female,25,18-25,Silver,30,81952.31,6072.05,58,Handbag,CMP_001018,Seasonal Sale,20,Email,2018-04-17,2018,0,0,0.0,1,0.6429,1,0,1
CUST_1801,Female,21,18-25,Bronze,10,156044.55,24932.99,86,Watch,CMP_001019,New Arrival,20,App Push,2018-10-25,2018,1,1,27431.42,1,0.7333,0,1,0
CUST_1850,Female,26,26-34,Bronze,1,51552.13,9027.08,115,Perfume,CMP_001020,Seasonal Sale,10,Email,2018-12-04,2018,0,0,0.0,1,0.6667,1,0,1
CUST_1196,Female,50,46-60,Bronze,41,81982.73,5667.51,161,Watch,CMP_001021,Seasonal Sale,10,SMS,2018-03-05,2018,1,1,6962.25,1,0.5556,1,0,0
CUST_1562,Male,57,46-60,Platinum,8,54246.59,2760.37,106,Coat,CMP_001022,BOGO,20,Email,2018-07-31,2018,1,1,2671.88,1,0.5,1,1,0
CUST_1353,Female,24,18-25,Bronze,31,87937.87,16081.72,47,Trousers,CMP_001023,BOGO,20,App Push,2018-02-14,2018,1,1,16920.71,1,0.6667,0,0,0
CUST_0307,Female,28,26-34,Bronze,26,100660.01,5133.51,37,Handbag,CMP_001024,Discount,10,App Push,2018-03-16,2018,0,0,0.0,1,0.4615,1,0,0
CUST_0346,Female,27,26-34,Gold,15,239433.8,11875.63,165,Top,CMP_001025,Flash Sale,20,In-Store,2018-02-07,2018,1,0,0.0,1,0.5882,0,0,0
CUST_0781,Female,58,46-60,Bronze,19,99552.78,19875.83,29,Jewellery,CMP_001026,Seasonal Sale,50,In-Store,2018-06-15,2018,1,1,9259.0,1,0.6,1,0,0
CUST_2025,Female,48,46-60,Bronze,35,185413.44,19747.54,81,Trousers,CMP_001027,Loyalty Reward,50,Email,2018-11-09,2018,1,1,12281.74,0,0.6667,1,0,0
CUST_0250,Female,30,26-34,Bronze,35,164372.36,12055.28,109,Perfume,CMP_001028,Seasonal Sale,30,App Push,2018-08-10,2018,0,0,0.0,0,0.5882,0,0,1
CUST_0406,Female,42,35-45,Bronze,33,30524.63,2663.64,3,Sunglasses,CMP_001029,Discount,10,In-Store,2018-04-06,2018,0,0,0.0,0,0.7059,1,0,1
CUST_1606,Female,34,26-34,Gold,9,57992.08,2880.47,138,Watch,CMP_001030,Discount,50,App Push,2018-01-24,2018,1,1,1739.71,1,0.6,0,1,0
CUST_1173,Female,45,35-45,Gold,29,65926.14,13268.13,74,Dress,CMP_001031,Discount,10,In-Store,2018-07-31,2018,0,0,0.0,0,0.5,1,1,0
CUST_1729,Female,18,18-25,Gold,51,258079.26,13257.18,118,Sunglasses,CMP_001032,BOGO,50,App Push,2018-03-08,2018,1,0,0.0,1,0.6667,1,0,0
CUST_1391,Male,19,18-25,Silver,18,184627.85,7118.62,85,Trousers,CMP_001033,Seasonal Sale,20,Email,2018-05-20,2018,0,0,0.0,0,0.75,0,1,0
CUST_0181,Male,42,35-45,Bronze,5,455128.19,24410.06,126,Handbag,CMP_001034,BOGO,20,SMS,2018-07-06,2018,0,0,0.0,0,0.3846,1,0,0
CUST_2292,Male,24,18-25,Gold,7,579293.92,19857.17,78,Trousers,CMP_001035,Discount,20,App Push,2018-12-11,2018,1,1,19157.18,1,0.25,1,0,1
CUST_1408,Female,59,46-60,Bronze,22,175299.01,6558.72,19,Jewellery,CMP_001036,BOGO,20,Email,2018-02-06,2018,1,1,5759.44,1,0.5714,0,0,0
CUST_1605,Male,49,46-60,Platinum,38,58613.63,11862.67,112,Perfume,CMP_001037,Flash Sale,10,In-Store,2018-09-06,2018,1,1,11448.72,1,0.5556,0,0,0
CUST_0135,Female,31,26-34,Bronze,38,87092.86,11375.9,76,Top,CMP_001038,Flash Sale,20,App Push,2018-01-12,2018,0,0,0.0,1,0.75,0,0,0
CUST_1773,Female,31,26-34,Silver,25,501498.95,20342.68,78,Sunglasses,CMP_001039,New Arrival,40,Email,2018-08-17,2018,0,0,0.0,1,0.8,0,0,1
CUST_0231,Female,40,35-45,Silver,41,109374.34,13886.87,49,Watch,CMP_001040,Seasonal Sale,20,Email,2018-07-12,2018,1,1,9949.01,1,0.5882,1,0,0
CUST_1892,Female,47,46-60,Silver,34,270260.4,14985.96,47,Dress,CMP_001041,Discount,50,SMS,2018-11-02,2018,1,0,0.0,1,0.9,1,0,0
CUST_2169,Female,31,26-34,Bronze,14,521332.47,24631.96,163,Dress,CMP_001042,Loyalty Reward,40,Email,2018-07-19,2018,1,1,16410.08,1,0.5,1,0,0
CUST_1191,Male,55,46-60,Bronze,27,70859.56,14089.4,121,Coat,CMP_001043,New Arrival,30,Email,2018-05-16,2018,1,0,0.0,0,0.4118,0,0,0
CUST_1495,Female,30,26-34,Bronze,12,380883.22,21466.38,118,Trousers,CMP_001044,Flash Sale,50,Email,2018-04-17,2018,1,1,10901.58,0,0.6667,1,0,1
CUST_1880,Female,29,26-34,Bronze,17,498365.54,19184.14,3,Perfume,CMP_001045,Seasonal Sale,20,In-Store,2018-02-05,2018,1,1,16310.04,1,0.2222,0,0,0
CUST_1795,Male,53,46-60,Silver,35,28201.08,3427.41,105,Handbag,CMP_001046,Flash Sale,20,SMS,2018-07-02,2018,0,0,0.0,1,0.4545,1,0,0
CUST_0751,Male,41,35-45,Silver,22,77408.8,4717.09,69,Watch,CMP_001047,New Arrival,10,SMS,2018-12-18,2018,1,0,0.0,1,0.6154,1,0,1
CUST_0105,Female,47,46-60,Bronze,17,306579.47,20604.44,27,Coat,CMP_001048,New Arrival,40,App Push,2018-07-01,2018,1,1,16572.54,0,0.6923,1,1,0
CUST_0707,Male,47,46-60,Bronze,32,178061.33,7604.93,3,Watch,CMP_001049,New Arrival,30,In-Store,2018-10-31,2018,1,1,5335.13,1,0.5,0,1,0
CUST_0606,Female,42,35-45,Bronze,50,158909.91,16563.1,139,Coat,CMP_001050,BOGO,50,In-Store,2018-04-21,2018,0,0,0.0,0,0.7333,1,1,1
CUST_1651,Male,58,46-60,Gold,20,82065.82,7017.25,129,Dress,CMP_001051,Seasonal Sale,50,In-Store,2018-06-13,2018,1,1,4740.88,1,0.625,1,0,0
CUST_0846,Female,50,46-60,Bronze,5,159848.05,24490.8,97,Shoes,CMP_001052,New Arrival,30,App Push,2018-05-27,2018,0,0,0.0,1,0.3636,0,1,0
CUST_2091,Female,58,46-60,Silver,29,176912.27,10226.96,35,Handbag,CMP_001053,Loyalty Reward,10,In-Store,2018-03-16,2018,1,0,0.0,0,0.7692,1,0,0
CUST_1139,Female,29,26-34,Bronze,47,594928.01,23232.26,142,Top,CMP_001054,New Arrival,40,In-Store,2018-06-30,2018,1,1,12819.55,1,0.5294,1,1,0
CUST_0647,Female,50,46-60,Bronze,25,164144.94,15662.34,32,Handbag,CMP_001055,Loyalty Reward,20,Email,2018-11-25,2018,1,1,17084.56,0,0.4286,1,1,0
CUST_0197,Female,38,35-45,Gold,26,167543.04,15863.66,123,Trousers,CMP_001056,New Arrival,50,In-Store,2018-06-04,2018,0,0,0.0,1,0.6923,1,0,0
CUST_1958,Female,33,26-34,Gold,18,58184.37,12241.77,18,Dress,CMP_001057,Seasonal Sale,50,Email,2018-09-03,2018,0,0,0.0,1,0.6667,0,0,0
CUST_1202,Male,48,46-60,Gold,36,71061.88,4179.89,148,Coat,CMP_001058,Seasonal Sale,20,Email,2018-11-18,2018,1,0,0.0,0,0.3077,1,0,0
CUST_0673,Male,48,46-60,Bronze,50,599778.57,20912.09,104,Perfume,CMP_001059,Discount,40,Email,2018-05-31,2018,1,0,0.0,1,0.8571,0,1,0
CUST_0504,Female,46,46-60,Silver,49,286956.86,16267.84,3,Perfume,CMP_001060,New Arrival,50,SMS,2018-11-09,2018,0,0,0.0,0,0.8182,1,0,0
CUST_1098,Male,52,46-60,Gold,48,121934.66,8176.05,87,Dress,CMP_001061,Seasonal Sale,40,Email,2018-05-16,2018,1,1,4660.26,0,0.5,0,0,0
CUST_1944,Female,34,26-34,Bronze,43,69120.78,7118.61,76,Watch,CMP_001062,Discount,20,App Push,2018-04-14,2018,1,1,5441.27,1,0.8,1,0,1
CUST_2149,Female,33,26-34,Gold,48,377520.35,13496.45,139,Shoes,CMP_001063,BOGO,30,Email,2018-04-19,2018,0,0,0.0,1,0.8,1,0,1
CUST_0750,Female,19,18-25,Gold,26,33897.71,5207.66,102,Watch,CMP_001064,Flash Sale,20,SMS,2018-03-16,2018,1,1,3914.93,0,0.5714,1,0,0
CUST_0365,Female,58,46-60,Silver,47,87151.94,5338.82,162,Watch,CMP_001065,Seasonal Sale,50,In-Store,2018-10-22,2018,0,0,0.0,1,0.4615,0,1,0
CUST_1653,Male,51,46-60,Bronze,17,130466.12,12402.87,106,Coat,CMP_001066,Discount,20,In-Store,2018-12-11,2018,1,1,9097.77,1,0.6667,1,0,1
CUST_0382,Female,48,46-60,Bronze,49,73946.65,21300.21,42,Perfume,CMP_001067,Discount,50,App Push,2018-04-03,2018,1,1,10625.01,1,0.8,1,0,1
CUST_2167,Female,56,46-60,Bronze,41,95507.89,13081.49,51,Trousers,CMP_001068,Discount,20,App Push,2018-02-11,2018,1,1,13169.82,1,0.7273,0,0,0
CUST_0721,Female,46,46-60,Bronze,11,347639.47,22228.96,64,Jewellery,CMP_001069,Flash Sale,10,SMS,2018-04-11,2018,1,1,18187.72,1,0.5714,1,0,1
CUST_2051,Female,29,26-34,Bronze,17,154564.94,15413.88,6,Watch,CMP_001070,BOGO,40,Email,2018-09-24,2018,1,1,11462.67,1,0.5,0,1,0
CUST_0973,Female,60,46-60,Bronze,5,76274.0,12354.19,77,Trousers,CMP_001071,Loyalty Reward,20,App Push,2018-05-19,2018,1,1,11190.74,1,0.4167,0,0,0
CUST_1426,Female,26,26-34,Bronze,36,194528.52,24178.4,62,Perfume,CMP_001072,Discount,20,SMS,2018-07-29,2018,1,1,25840.55,1,0.9,1,1,0
CUST_0432,Female,60,46-60,Gold,37,17778.76,3126.62,57,Shoes,CMP_001073,Discount,10,Email,2018-11-20,2018,1,1,3434.48,1,0.75,1,1,0
CUST_2378,Female,52,46-60,Platinum,24,340834.4,13992.82,159,Perfume,CMP_001074,BOGO,10,App Push,2018-06-30,2018,0,0,0.0,1,0.4,1,1,0
CUST_0538,Male,41,35-45,Bronze,28,392842.17,15969.34,5,Perfume,CMP_001075,New Arrival,40,In-Store,2018-12-24,2018,1,1,12091.16,1,0.5455,1,1,1
CUST_0316,Female,20,18-25,Silver,24,34069.11,3020.8,130,Watch,CMP_001076,BOGO,50,SMS,2018-04-16,2018,1,0,0.0,1,0.4375,1,0,1
CUST_0461,Male,30,26-34,Silver,36,149109.42,24198.63,66,Shoes,CMP_001077,Discount,10,In-Store,2018-12-27,2018,1,1,25158.77,1,0.8889,1,1,1
CUST_2393,Female,29,26-34,Silver,38,446268.76,24780.98,142,Shoes,CMP_001078,Seasonal Sale,10,App Push,2018-03-21,2018,1,1,20674.22,0,0.5333,1,1,0
CUST_0030,Male,58,46-60,Silver,44,127651.56,23265.93,68,Perfume,CMP_001079,BOGO,20,SMS,2018-03-26,2018,1,1,18209.19,1,0.8182,1,1,0
CUST_1245,Female,37,35-45,Gold,18,81624.93,6165.62,103,Perfume,CMP_001080,BOGO,40,Email,2018-11-13,2018,1,1,4466.9,0,0.2632,1,0,0
CUST_1779,Male,52,46-60,Bronze,17,123114.2,7293.86,101,Perfume,CMP_001081,New Arrival,40,Email,2018-10-10,2018,0,0,0.0,1,0.4706,0,0,0
CUST_0621,Male,51,46-60,Bronze,13,92546.91,14260.61,16,Top,CMP_001082,Flash Sale,50,In-Store,2018-11-11,2018,1,1,6745.69,1,0.7143,1,0,0
CUST_1327,Male,24,18-25,Silver,51,98049.36,8270.97,66,Trousers,CMP_001083,BOGO,50,SMS,2018-05-01,2018,0,0,0.0,0,0.625,0,1,0
CUST_0795,Male,53,46-60,Silver,33,548732.89,20736.62,45,Watch,CMP_001084,Discount,40,In-Store,2018-12-31,2018,1,1,13486.37,1,0.5714,1,1,1
CUST_0634,Female,20,18-25,Gold,30,43976.42,3440.99,144,Trousers,CMP_001085,New Arrival,50,In-Store,2018-03-11,2018,1,1,2220.19,1,0.6667,1,0,0
CUST_0604,Male,55,46-60,Gold,47,285484.01,12425.11,159,Shoes,CMP_001086,BOGO,20,Email,2018-01-03,2018,0,0,0.0,1,0.6316,0,0,0
CUST_0491,Female,43,35-45,Silver,37,451373.79,17764.43,31,Dress,CMP_001087,New Arrival,20,In-Store,2018-04-12,2018,1,1,14294.61,0,0.2857,1,0,1
CUST_1905,Female,51,46-60,Silver,36,14492.23,2933.1,92,Shoes,CMP_001088,Seasonal Sale,30,Email,2018-11-14,2018,0,0,0.0,0,0.4167,1,0,0
CUST_1845,Female,59,46-60,Silver,33,731714.61,24412.25,44,Dress,CMP_001089,New Arrival,10,App Push,2018-09-28,2018,1,0,0.0,1,0.6,0,1,0
CUST_0197,Female,38,35-45,Gold,26,167543.04,15863.66,123,Trousers,CMP_001090,New Arrival,50,In-Store,2018-06-14,2018,1,1,10978.37,0,0.6154,1,0,0
CUST_1434,Female,33,26-34,Bronze,19,181178.09,13109.65,177,Perfume,CMP_001091,New Arrival,10,App Push,2018-04-10,2018,0,0,0.0,0,0.4,1,0,1
CUST_1776,Male,32,26-34,Bronze,42,164750.9,7801.99,110,Shoes,CMP_001092,Flash Sale,30,Email,2018-02-14,2018,0,0,0.0,0,0.5556,0,0,0
CUST_0226,Male,55,46-60,Gold,51,338968.8,22884.41,34,Sunglasses,CMP_001093,Loyalty Reward,20,SMS,2018-05-24,2018,1,1,24658.84,1,0.6429,0,1,0
CUST_1580,Female,25,18-25,Silver,11,341336.38,14580.77,2,Handbag,CMP_001094,Flash Sale,10,App Push,2018-06-19,2018,1,1,14837.23,1,0.7143,1,0,0
CUST_1729,Female,18,18-25,Gold,51,258079.26,13257.18,118,Sunglasses,CMP_001095,BOGO,20,SMS,2018-10-12,2018,0,0,0.0,1,0.6667,0,0,0
CUST_1714,Female,45,35-45,Bronze,24,96482.34,4429.4,162,Watch,CMP_001096,Discount,50,In-Store,2018-09-10,2018,0,0,0.0,1,0.8,0,0,0
CUST_0115,Female,49,46-60,Silver,49,47133.68,2695.05,86,Shoes,CMP_001097,BOGO,50,SMS,2018-12-25,2018,1,1,1232.49,1,0.3333,1,1,1
CUST_0426,Female,25,18-25,Silver,14,442268.55,22116.99,155,Handbag,CMP_001098,Seasonal Sale,20,In-Store,2018-03-21,2018,1,1,22332.74,0,0.2308,1,1,0
CUST_0011,Male,36,35-45,Silver,18,100292.42,20482.86,147,Watch,CMP_001099,Discount,20,SMS,2018-05-13,2018,0,0,0.0,1,0.6,0,0,0
CUST_2300,Male,29,26-34,Silver,17,104943.98,13611.31,26,Sunglasses,CMP_001100,New Arrival,40,In-Store,2018-07-29,2018,1,1,8569.56,0,0.1667,1,1,0
CUST_2316,Male,45,35-45,Bronze,4,486198.28,17607.81,136,Watch,CMP_001101,Seasonal Sale,30,App Push,2018-09-10,2018,1,1,16061.81,1,0.2667,0,0,0
CUST_1759,Male,39,35-45,Gold,12,15134.61,2880.73,126,Top,CMP_001102,Loyalty Reward,20,Email,2018-07-28,2018,1,0,0.0,1,0.375,1,1,0
CUST_1910,Male,38,35-45,Bronze,6,45773.87,8034.83,53,Shoes,CMP_001103,Seasonal Sale,10,App Push,2018-12-14,2018,1,1,9956.0,1,0.6364,1,0,1
CUST_1501,Female,50,46-60,Bronze,48,209392.77,15538.62,111,Jewellery,CMP_001104,Seasonal Sale,40,SMS,2018-08-12,2018,0,0,0.0,1,0.4286,0,0,1
CUST_1704,Female,18,18-25,Bronze,16,221340.3,22548.74,5,Dress,CMP_001105,Flash Sale,40,In-Store,2018-01-28,2018,1,1,11827.25,1,0.6667,0,1,0
CUST_1549,Male,33,26-34,Silver,42,66037.23,7051.24,99,Watch,CMP_001106,Flash Sale,50,Email,2018-03-03,2018,1,1,3197.17,1,0.2,1,0,0
CUST_2007,Female,37,35-45,Silver,34,581578.04,21307.97,146,Dress,CMP_001107,New Arrival,40,Email,2018-11-02,2018,0,0,0.0,0,0.5833,1,0,0
CUST_1758,Female,22,18-25,Bronze,21,342051.93,11929.18,128,Sunglasses,CMP_001108,Seasonal Sale,10,Email,2018-10-28,2018,1,0,0.0,1,0.4118,0,1,0
CUST_2126,Female,46,46-60,Gold,18,303929.55,11890.33,98,Handbag,CMP_001109,BOGO,50,SMS,2018-03-19,2018,0,0,0.0,0,0.625,1,0,0
CUST_2371,Female,44,35-45,Bronze,51,204930.56,13597.98,36,Jewellery,CMP_001110,Flash Sale,50,In-Store,2018-02-21,2018,0,0,0.0,1,0.5455,0,1,0
CUST_2128,Male,29,26-34,Bronze,17,75057.22,3043.83,6,Trousers,CMP_001111,Flash Sale,20,App Push,2018-08-23,2018,0,0,0.0,1,0.6,0,1,1
CUST_0485,Female,37,35-45,Bronze,1,561304.22,19941.12,111,Sunglasses,CMP_001112,Discount,20,App Push,2018-09-20,2018,0,0,0.0,1,0.6667,0,1,0
CUST_0931,Male,53,46-60,Gold,48,477833.28,18288.56,171,Top,CMP_001113,Loyalty Reward,30,Email,2018-03-11,2018,0,0,0.0,1,0.5333,1,0,0
CUST_1101,Male,46,46-60,Bronze,22,218816.46,11621.59,179,Perfume,CMP_001114,BOGO,40,App Push,2018-07-18,2018,0,0,0.0,1,0.5385,1,0,0
CUST_1101,Male,46,46-60,Bronze,22,218816.46,11621.59,179,Perfume,CMP_001115,Flash Sale,10,In-Store,2018-04-03,2018,1,1,10524.3,1,0.5,1,0,1
CUST_1497,Female,37,35-45,Silver,11,164902.55,11269.94,6,Perfume,CMP_001116,Flash Sale,40,SMS,2018-12-30,2018,1,1,7073.06,1,0.3636,1,1,1
CUST_0049,Female,32,26-34,Silver,8,364235.02,16493.07,19,Dress,CMP_001117,New Arrival,20,App Push,2018-04-24,2018,1,1,12313.75,1,0.4286,1,1,1
CUST_0496,Female,58,46-60,Silver,50,253431.19,18111.52,49,Handbag,CMP_001118,Loyalty Reward,50,SMS,2018-10-19,2018,0,0,0.0,1,0.6667,0,0,0
CUST_0176,Male,40,35-45,Bronze,1,103812.54,13276.84,161,Watch,CMP_001119,New Arrival,10,Email,2018-07-01,2018,1,1,16715.77,0,0.2222,1,1,0
CUST_1284,Male,57,46-60,Silver,33,436319.95,18976.84,68,Handbag,CMP_001120,Loyalty Reward,40,App Push,2018-01-09,2018,1,0,0.0,1,0.7273,0,0,0
CUST_1061,Female,32,26-34,Bronze,37,147203.32,7233.7,40,Coat,CMP_001121,New Arrival,10,Email,2018-07-24,2018,1,1,6797.03,1,0.4286,1,1,0
CUST_0227,Female,28,26-34,Bronze,41,217394.52,21929.8,60,Coat,CMP_001122,Flash Sale,20,SMS,2018-02-13,2018,0,0,0.0,1,0.7692,0,0,0
CUST_2354,Female,51,46-60,Bronze,31,118101.98,14851.41,129,Shoes,CMP_001123,Flash Sale,40,In-Store,2018-09-18,2018,1,1,12024.87,1,0.5556,0,0,0
CUST_0732,Female,23,18-25,Bronze,22,357173.32,20414.18,121,Handbag,CMP_001124,Seasonal Sale,30,Email,2018-07-14,2018,1,1,19005.55,1,0.5,1,0,0
CUST_2109,Male,29,26-34,Silver,26,425088.39,22251.22,115,Handbag,CMP_001125,Discount,40,SMS,2018-01-27,2018,0,0,0.0,1,0.4375,0,1,0
CUST_2235,Female,46,46-60,Silver,42,128373.94,7957.99,155,Top,CMP_001126,BOGO,40,In-Store,2018-03-15,2018,0,0,0.0,1,0.75,1,0,0
CUST_0102,Female,18,18-25,Silver,48,142361.96,9535.36,79,Perfume,CMP_001127,Loyalty Reward,10,In-Store,2018-11-30,2018,0,0,0.0,0,0.4444,1,1,0
CUST_1967,Male,36,35-45,Bronze,30,355086.89,16304.38,1,Handbag,CMP_001128,New Arrival,20,Email,2018-04-11,2018,0,0,0.0,1,0.7143,1,0,1
CUST_1630,Female,31,26-34,Gold,11,91681.85,12906.03,65,Trousers,CMP_001129,Loyalty Reward,40,App Push,2018-07-24,2018,1,1,8653.23,1,0.6667,1,1,0
